# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	DirectEvidence	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
sgk1	Pregnancy Complications	MESH:D011248	SGK1	6446	Pregnancy complication		Polychlorinated Biphenyls	58.56		21345762
sgk1	Pregnancy Complications	MESH:D011248	SGK1	6446	Pregnancy complication		Progesterone	58.56		9116778
sgk1	Pregnancy Complications	MESH:D011248	SGK1	6446	Pregnancy complication		Tetrachlorodibenzodioxin	58.56		34747641
sgk1	Pregnancy Complications	MESH:D011248	SGK1	6446	Pregnancy complication		Tobacco Smoke Pollution	58.56		20616994
sgk1	Pregnancy Complications	MESH:D011248	SGK1	6446	Pregnancy complication		Valproic Acid	58.56		1363493
sgk1	Pregnancy Complications	MESH:D011248	SGK1	6446	Pregnancy complication		vinclozolin	58.56		25929820
sgk1	Pregnancy Complications, Cardiovascular	MESH:D011249	SGK1	6446	Cardiovascular disease|Pregnancy complication		Cocaine	3.17		1870806|2038082
sgk1	Pregnancy Complications, Hematologic	MESH:D011250	SGK1	6446	Blood disease|Pregnancy complication		Cocaine	3.71		1870806|8262687
sgk1	Pregnancy, Ectopic	MESH:D011271	SGK1	6446	Pregnancy complication		Clomiphene	5.10		19211805
sgk1	Pregnancy, Prolonged	MESH:D011273	SGK1	6446	Pregnancy complication		Dibutyl Phthalate	8.34		19464577
sgk1	Pregnancy, Prolonged	MESH:D011273	SGK1	6446	Pregnancy complication		nimesulide	8.34		18450957
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Aflatoxin B1	106.86		26968497
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Air Pollutants	106.86		16759993|22709681|23597260|25342170|25553395|26485731|29709520|33859340
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Amphetamine	106.86		17285340|19679891
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Barium	106.86		24830451
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Benzo(a)pyrene	106.86		26358852
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		bisphenol A	106.86		23545179
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Cadmium	106.86		33510430
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Carbamazepine	106.86		10540608
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Cocaine	106.86		11331724|11349507|11943500|15280134|18221930|19447321
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Copper	106.86		30473380
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Dibutyl Phthalate	106.86		24503621|31430608
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Diethylhexyl Phthalate	106.86		24503621|27352406|32259265
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Diethylstilbestrol	106.86		10209454|79882
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Genistein	106.86		21816468
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Glyphosate	106.86		34009015
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Indomethacin	106.86		12861172|17000239|7469626
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Lipopolysaccharides	106.86		12861172|17000233
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Medroxyprogesterone Acetate	106.86		17000233|18712170
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Ozone	106.86		22470291|26895492|33859340
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Particulate Matter	106.86		20049131|22709681|24405644|25553395|26485731|26895492|27022947|27152597|28196630|32816954|33859340
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Phthalic Acids	106.86		20019910|34987188
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Polycyclic Aromatic Hydrocarbons	106.86		18470316
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Progesterone	106.86		14672496|18712170
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Smoke	106.86		24405644
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Soot	106.86		26485731
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Tetrachlorodibenzodioxin	106.86		21093581|21653731
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Tobacco Smoke Pollution	106.86		22470291
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Vehicle Emissions	106.86		20049131|23597260|26485731
sgk1	Premature Birth	MESH:D047928	SGK1	6446	Pregnancy complication		Water Pollutants, Chemical	106.86		32321520
sgk1	Premenstrual Syndrome	MESH:D011293	SGK1	6446	Pathology (process)		Fluoxetine	7.24		12521737|8071300
sgk1	Premenstrual Syndrome	MESH:D011293	SGK1	6446	Pathology (process)		Phenobarbital	7.24		8270591
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		2,2',4,4'-tetrabromodiphenyl ether	317.51		19464578|22343140
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		2',3,3',4',5-pentachloro-4-hydroxybiphenyl	317.51		20019912
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		2,4,5,2',4',5'-hexachlorobiphenyl	317.51		19327374|19464308|21190954|21851983|23220684|25314142|25796081|27548254
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		4,4'-hexafluorisopropylidene diphenol	317.51		27567155|34134381|37023647|37216864
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Acrylamide	317.51		23092936
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Air Pollutants	317.51		18941584|23597260|24992486|25342170|26317635|26641520|28108116|28495853|32355212|33005007|36412511|36913239
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Amphetamine	317.51		10954143|8207770
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Arsenic	317.51		18573533|19167470|21147604|21784148|22011395|22956628|23676282|23769261|24675094|26411935|26859631|26955061|28927277|30696509|30729860|33154986|33609566|35777461|36757007
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Arsenic Trioxide	317.51		36473683
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Atrazine	317.51		20624442|28931070|31187311|31755359|36831314
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Barium	317.51		30696509
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Benzo(a)pyrene	317.51		21803694|21987461|22253057|22374506|24107266|24291350|28279692|28329817|34332006
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		bisphenol A	317.51		10188188|10548101|15548368|18445619|19590677|20049216|20123615|20393758|20413367|20488778|20675265|21126938|21513798|21761357|21829099|21900077|21980460|22050967|22187349|22302688|22484357|22543054|22566636|22687993|22875908|22938446|23359474|23493373|23653003|23716699|23719926|23748860|23764278|24036610|24105817|24323913|24403293|24576723|24726836|24768697|24793715|24820113|24857958|24923655|24959901|24988533|25112833|25242006|25385582|25666754|25807043|25812946|26060449|26260748|26427651|26746108|26827910|26911702|27178563|27257137|27296223|27312807|27571134|27623287|27693988|27697584|27806752|27809950|27836638|27841950|28079927|28089772|28279065|28393075|28445388|28476547|28487351|28637469|28970132|29097150|29161229|29165653|29220483|29718165|29721103|30075455|30185693|30208560|30275377|30755151|30761779|30816183|30853570|31188430|31201698|31263496|31489946|31726260|31753310|32145629|32278051|32353937|32380187|32450286|32488702|32518293|32623698|32645488|32714078|32956838|34049886|34097993|34684636|34947998|35489422|35504463|35817127|36174697|36469784|36508816|36803626|36835180|36966614|37105096|37108581|37581432
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		bisphenol S	317.51		30696509|35595038
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Buspirone	317.51		12480124|20564960
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Cacodylic Acid	317.51		32052077
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Cadmium	317.51		15288517|17408746|21862444|23676282|23858299|28887092|31082282|33652105|3785508
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Cadmium Chloride	317.51		19818801|21236285|27814245
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Cannabidiol	317.51		30496751|30594692
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Carbamazepine	317.51		11805365|11918515|11986102|17264463|17310358|2039260|9014606
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Chlorpyrifos	317.51		19165396|21453761|21507777|28975519|30823929|32685429|32715474|36796608
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		chromium hexavalent ion	317.51		21543464|24530425|28911802|33675932|35307491
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Cisplatin	317.51		20396870
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Clozapine	317.51		15381734
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		cobaltous chloride	317.51		19819122|21507616|23857379
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Cocaine	317.51		10355807|10533991|10560768|10608102|10617702|10745478|10959532|11141028|11318199|11331686|11349507|11434821|11437064|11440822|11454414|11574943|11711247|11792523|11792524|11852031|11960537|12009485|12030692|12193516|12365131|12415229|12431317|12456917|12584484|12633734|12640376|12689539|12691787|14622900|14754949|1488037|15161895|15230078|15308926|15347702|15381734|15451042|15677681|15685203|15734269|15734270|15827351|15939203|1595633|15956868|16143741|16298510|1640300|16414242|16463605|1667678|16802901|16940772|17043317|17083299|17272597|17380506|17453830|17487224|17565286|17606552|17868884|17974718|18202230|18335493|18382688|18571546|1882346|19380615|19695324|19699795|19704103|19822596|1986094|1986097|20025555|2296491|2299141|2464279|2636852|2679587|2742283|2911419|3950828|7511139|7513757|7523082|7546010|7554304|7623735|7644135|7689727|7913451|7930401|8001318|8194290|8277927|8407743|8452605|8746551|8835189|9352101|9445497|9581634|9588488|9597364|9597365|9621400|9621403|9668407|9668440|9733920|9761595
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Copper	317.51		16446493|25007851
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Cuprizone	317.51		25704630|26057786
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Cyclosporine	317.51		28886988
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Decitabine	317.51		27915011|27923600
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		DEET	317.51		19900697|33148267
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Dexamethasone	317.51		11318936|12574103|15353912|16197924|18252958|18400872|19473341|23166830|29111458|29329878|29902490|32494933|32791177|34537908|35246761|35595036|8446924
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Dibutyl Phthalate	317.51		19010379|19464577|22027561|22273727|22489061|23359474|24067674|26514922|26706031|28341571|28637469|28919491|30053495|30934153|32518293|32860865|33086118|34280466|34597818|35690178|36736749
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Diclofenac	317.51		17123485|18678241
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Dietary Carbohydrates	317.51		19144750
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Dietary Fats	317.51		19144750|21779332|22076142|23118937|34684636
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Diethylhexyl Phthalate	317.51		14594632|20335514|21354252|22588786|22610992|22677342|23359474|23391632|25031359|25280772|25995009|27495896|27639664|28286118|28637469|28871463|29718165|30660623|31211961|32619501|34051340|34597818|35354077|36005737
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Diethylstilbestrol	317.51		10188188|10209454|10828273|11534990|1171234|12507655|14659782|16307867|1678068|17184923|17601905|1996166|20002218|20194067|20332145|20393758|20433902|2059190|21126938|21761357|21922642|22100434|22223406|22445810|25242112|398263|4073162|6357269|7168914|7463583|7618160|7823752|782870|8310108|8316320|8453621|9111216
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Dioxins	317.51		21262597
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Dronabinol	317.51		10727732|12456917|17578508|21820648|26460022|26976041|30594692|31982904|36529297|7776847|8968950|9188039|9734704
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Estradiol	317.51		10188188|1463923|15013069|16162399|27452193|31753310|32145629|7496094
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Ethanol	317.51		123503|12456917|12700235|18571546|21382472|22253472|23702218|24275070|25209690|26188107|26220516|29524503|29548890|29769550|29802914|31075344|32173352|32437893|32497709|34454011
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Ethinyl Estradiol	317.51		19864446|24632129|29097150
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Ethylnitrosourea	317.51		1630579
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Fluoxetine	317.51		17850417
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Formaldehyde	317.51		24844129|25845602|27020608|36758786
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Genistein	317.51		15925024|21048042|21177254|23295412|23410115|25031359|26260748|32798538|32827888
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Glyphosate	317.51		27916585|31374489|32640336|36584959
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Haloperidol	317.51		3988167
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Hexachlorocyclohexane	317.51		12507655|17919674|17984293|18486174|19557771|25572523
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		lead acetate	317.51		17404837|21126476|2143947|22279679|22362014|22609695|22613225|23086308|23146751|24200854|24260418|26478469|27492863|27984133|32073883|35527006
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Lipopolysaccharides	317.51		16902764|20226214|21034739
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Metformin	317.51		23457588
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Methamphetamine	317.51		15272773|15935622|15936828|16842764|18061406|18768699|19369643|19464935|21067979
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Methimazole	317.51		11038449|11745832|16440566|27413119|29990518|3754623
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Methoxychlor	317.51		10188188|10560590|11534990|12270678|12954667|1463923|15013069|15329477|15596257|15925024|16162399|16307867|22016562|25048109|7496094|7618160|9875691
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		methylmercuric chloride	317.51		27814245|28821999|29258870
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Methylnitrosourea	317.51		24463056
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		mono-(2-ethylhexyl)phthalate	317.51		22401849
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Morphine	317.51		10446353|10638634|10737415|10865073|11474841|14519453|14750654|16054236|16598705|35461814
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Nicotine	317.51		12691787|15039772|15477168|15980792|16554741|16690037|17906372|18272879|18647709|18662793|19619640|19628140|19728315|20060465|20426880|21378373|21633116|23691092|23892646|24368177|26524655|26776438|2856807|28593499|29486207|29660438|30605750|31629012|31972234|35026373|8001318|9181671|9264082
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		nimesulide	317.51		14648334|16205617
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		N-Methyl-3,4-methylenedioxyamphetamine	317.51		20188158
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		oxybenzone	317.51		21900077
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Ozone	317.51		26554783|36412511
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Paraquat	317.51		27460631|29152652
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Particulate Matter	317.51		16503975|17656681|21169127|22404858|23416701|23778542|24365139|25261950|25816123|26291742|26554783|26641520|26736054|27633937|28108116|28495853|29233668|29337904|31148503|32355212|32636363|33397103|36913239
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Pentachlorophenol	317.51		20049217
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		perfluorooctane sulfonic acid	317.51		17504768|18252804|19909767|20686339|22274686|25524167|25543169|25567242|32353786|32980420|33882431|34500360
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		perfluorooctanoic acid	317.51		17098816|17132714|20637823|20686339|21482639|21501981|22274686|25543169|25567242|26115335|27553991|29800642|34500360|34585601
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Permethrin	317.51		33148267
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Phenobarbital	317.51		10783737|16732768|17310358|1893664|19398681|19507301|2505945|3925485|4041913|4080065|7474220|849004
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Phthalic Acids	317.51		26069025|32479765
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Polychlorinated Biphenyls	317.51		12782494|15379968|16371110|18470320|18941588|19059321|19165398|20049217|20297801|22157103|25095280|27548254|27576526
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Polycyclic Aromatic Hydrocarbons	317.51		18470316|18941584|20406721
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Propylthiouracil	317.51		12621104|12933695|27413119|5659292
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Quercetin	317.51		21115944|21177254|22064046|23295412
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Rotenone	317.51		32937126
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Sevoflurane	317.51		30842370|33982067
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Smoke	317.51		16298510|16848798|17343925|20447445
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		sodium arsenite	317.51		22700541|23619517|25825268|25924428|26008221|29204679|30208560|33171135|35364107
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Soot	317.51		17656681|31302203
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		T-2 Toxin	317.51		26314264
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Testosterone	317.51		17218470|20858754|21418339|22009729
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Tetrachlorodibenzodioxin	317.51		11118676|11222880|11399792|11399798|11896295|11979421|12944588|17056225|17545211|17545212|18171477|18670907|18958664|18972606|19490993|20715097|21509788|21925233|2260090|22808131|24060430|24136580|25051576|26455773|2734791|28070105|29445839|30172648|31063829|32234510|32277265|8793059
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		titanium dioxide	317.51		17656681|23131501
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Tobacco Smoke Pollution	317.51		11141028|19084550|19654910|19750110|20056582|22076142|22595367|22609517|22851337|24999830|26746805|27814244|30894196|31655332|32582827|33872746
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Tretinoin	317.51		10923335|15893307|17252267|18495421|21258935|2260090|26672737|30267739|6648825|9380001
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		tributyltin	317.51		23322813
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		tris(1,3-dichloro-2-propyl)phosphate	317.51		31731001
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Valproic Acid	317.51		10840175|11263692|11986102|11990073|12196666|14718692|15238991|15491979|15781806|15794725|15955936|16902764|17497229|1893664|19174036|19369666|19398681|19507301|19755133|20025093|20603192|20633039|21195144|22051200|2499750|26586927|28635121|29309796|29427782|30404997|35594946|37357844|3939491|7512516|7687042|8215567|8808733|8816215|9344057
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		Vehicle Emissions	317.51		17365030|17656681|19632294|20362647|23597260|24365139|25560391|26291742|26641520|28097517|28495853|28751527
sgk1	Prenatal Exposure Delayed Effects	MESH:D011297	SGK1	6446	Pregnancy complication		vinclozolin	317.51		15925024|18042343|18220299|19015723|22570695|22615374|23410115|23555832|31682807|32827888|34182078|36642194
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		4,4'-hexafluorisopropylidene diphenol	152.91		25723718
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		bisphenol A	152.91		22426297|23337607|23557687|23637088|24953688|26283537|28938483|32429515|32930364|35250464|36291063
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Cadmium	152.91		18501191|18956198|20026153|23124188|26125595|29415948
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Cadmium Chloride	152.91		17707671|20213698|23644582|26815315|27417525
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Cannabidiol	152.91		31690747
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Carbamazepine	152.91		10540608|1932927|23774253|28267586
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Chlorpyrifos	152.91		23637088|32602772
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Cisplatin	152.91		9498910
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Cocaine	152.91		14745934|17622340|18782407|7945904|9733920
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Cyclophosphamide	152.91		11056294|8312451|8870961
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Dexamethasone	152.91		25286332|26283537|30359671|32445661|33359579|33619658|35148621
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Dibutyl Phthalate	152.91		28067064|28528174
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Diclofenac	152.91		24788080
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Diethylhexyl Phthalate	152.91		25068794
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Diethylstilbestrol	152.91		22733484
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Dronabinol	152.91		31690747
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		epigallocatechin gallate	152.91		34600025
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Estradiol	152.91		12507662|23557687
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Ethanol	152.91		25883026|27112526|27338645|31039417|31690747|31887396|34470993|34492310|36174738|8563186
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		flusilazole	152.91		22664269|27094377
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Gentamicins	152.91		16239342
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Glucose	152.91		24882757
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Glyphosate	152.91		30245445
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Hydroxyurea	152.91		25527867
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Lipopolysaccharides	152.91		24177262
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Methamphetamine	152.91		18633333|34461196
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Methoxychlor	152.91		12507662
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Methyl Methanesulfonate	152.91		22717255
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Methylnitrosourea	152.91		24594278
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Nicotine	152.91		24709674|29981921|30959089|34245815
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Particulate Matter	152.91		27216425
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Pentachlorophenol	152.91		25463847|30597782
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		perfluorooctanoic acid	152.91		22273728
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		Silver	152.91		25976698
sgk1	Prenatal Injuries	MESH:D049188	SGK1	6446	Pregnancy complication		sodium arsenite	152.91		1523582|23458687|32068019
