ID	Gene.symbol	Gene.title	log2(fold change)(Stg2-Tumor vs Stg2-Normal)	-log10(Pvalue)(Stg2-Tumor vs Stg2-Normal)
219543_at	PBLD	phenazine biosynthesis like protein domain containing	-2.31	5.465
219546_at	BMP2K	BMP2 inducible kinase	1.981	2.17
219551_at	EAF2	ELL associated factor 2	-1.589	3.92
219554_at	RHCG	Rh family C glycoprotein	-6.641	13.778
219564_at	KCNJ16	potassium voltage-gated channel subfamily J member 16	-0.966	4.837
219569_s_at	SLC35G2	solute carrier family 35 member G2	1.255	3.448
219571_s_at	ZNF12	zinc finger protein 12	0.698	2.906
219572_at	CADPS2	calcium dependent secretion activator 2	-1	3.21
219573_at	CARMIL1	capping protein regulator and myosin 1 linker 1	-0.974	4.171
219574_at	MARCH1	membrane associated ring-CH-type finger 1	2.093	3.489
219576_at	MAP7D3	MAP7 domain containing 3	1.515	3.371
219582_at	OGFRL1	opioid growth factor receptor like 1	2.082	5.068
219588_s_at	NCAPG2	non-SMC condensin II complex subunit G2	2.828	5.91
219591_at	CEND1	cell cycle exit and neuronal differentiation 1	-0.617	2.102
219593_at	SLC15A3	solute carrier family 15 member 3	3.829	5.752
219607_s_at	MS4A4A	membrane spanning 4-domains A4A	2.711	4
219615_s_at	KCNK5	potassium two pore domain channel subfamily K member 5	-1.811	4.105
219616_at	ACSS3	acyl-CoA synthetase short-chain family member 3	-1.038	2.741
219619_at	DIRAS2	DIRAS family GTPase 2	2.757	2.965
219626_at	MAP7D3	MAP7 domain containing 3	0.74	3.366
219630_at	PDZK1IP1	PDZK1 interacting protein 1	-1.122	4.752
219633_at	TTPAL	alpha tocopherol transfer protein like	0.931	2.089
219649_at	ALG6	ALG6, alpha-1,3-glucosyltransferase	0.515	2.291
219650_at	ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase	1.537	2.069
219655_at	SUGCT	succinyl-CoA:glutarate-CoA transferase	-2.971	4.27
219666_at	MS4A6A	membrane spanning 4-domains A6A	2.46	8.125
219675_s_at	UXS1	UDP-glucuronate decarboxylase 1	-1.139	4.189
219684_at	RTP4	receptor transporter protein 4	2.327	2.693
219698_s_at	METTL4	methyltransferase like 4	0.675	3.041
219700_at	PLXDC1	plexin domain containing 1	1.96	3.26
219702_at	PLAC1	placenta specific 1	-1.481	2.854
219719_at	HIGD1B	HIG1 hypoxia inducible domain family member 1B	2.282	2.49
219722_s_at	GDPD3	glycerophosphodiester phosphodiesterase domain containing 3	-1.273	3.84
219723_x_at	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	-1.463	2.887
219725_at	TREM2	triggering receptor expressed on myeloid cells 2	4.512	4.161
219732_at	PLPPR1	phospholipid phosphatase related 1	-3.053	7.874
219735_s_at	TFCP2L1	transcription factor CP2-like 1	-1.935	8.857
219737_s_at	PCDH9	protocadherin 9	-2.615	5.972
219740_at	VASH2	vasohibin 2	1.87	2.035
219741_x_at	ZNF552	zinc finger protein 552	-0.782	2.806
219757_s_at	TMEM260	transmembrane protein 260	-0.728	3.203
219759_at	ERAP2	endoplasmic reticulum aminopeptidase 2	2.372	2.756
219762_s_at	RPL36	ribosomal protein L36	1.245	3.447
219768_at	VTCN1	V-set domain containing T cell activation inhibitor 1	-2.073	3.468
219773_at	NOX4	NADPH oxidase 4	-2.623	4.316
219777_at	GIMAP6	GTPase, IMAP family member 6	1.915	4.102
219787_s_at	ECT2	epithelial cell transforming 2	1.002	2.317
219789_at	NPR3	natriuretic peptide receptor 3	-1.557	2.24
219796_s_at	CDHR5	cadherin related family member 5	-1.295	2.688
219802_at	PYROXD1	pyridine nucleotide-disulphide oxidoreductase domain 1	-0.85	3.195
219803_at	ANGPTL3	angiopoietin like 3	-2.409	2.681
219812_at	PVRIG	poliovirus receptor related immunoglobulin domain containing	1.586	2.322
219815_at	GAL3ST4	galactose-3-O-sulfotransferase 4	2.019	3.204
219816_s_at	RBM23	RNA binding motif protein 23	-0.559	2.625
219818_s_at	GPATCH1	G-patch domain containing 1	0.968	2.09
219820_at	SLC6A16	solute carrier family 6 member 16	-1.053	2.282
219840_s_at	TCL6	T-cell leukemia/lymphoma 6 (non-protein coding)	-2.683	5.851
219843_at	IPP	intracisternal A particle-promoted polypeptide	-0.841	2.092
219850_s_at	EHF	ETS homologous factor	-2.208	2.104
219853_at	FKRP	fukutin related protein	-2.049	2.103
219862_s_at	NARF	nuclear prelamin A recognition factor	1.057	2.5
219866_at	CLIC5	chloride intracellular channel 5	-2.804	7.037
219873_at	COLEC11	collectin subfamily member 11	-2.881	6.362
219875_s_at	DESI2	desumoylating isopeptidase 2	2.265	2.405
219880_at	CTC-338M12.4	uncharacterized LOC101928649	1.518	3.17
219885_at	SLFN12	schlafen family member 12	1.548	2.666
219888_at	SPAG4	sperm associated antigen 4	3.487	6.139
219890_at	CLEC5A	C-type lectin domain family 5 member A	1.038	2.125
219891_at	PGPEP1	pyroglutamyl-peptidase I	-1.428	6.402
219892_at	TM6SF1	transmembrane 6 superfamily member 1	1.75	5.104
219900_s_at	ZNF446	zinc finger protein 446	1.718	2.265
219901_at	FGD6	FYVE, RhoGEF and PH domain containing 6	1.503	2.582
219902_at	BHMT2	betaine--homocysteine S-methyltransferase 2	-1.53	3.582
219915_s_at	SLC16A10	solute carrier family 16 member 10	-1.806	4.861
219916_s_at	RNF39	ring finger protein 39	-1.055	2.192
219918_s_at	ASPM	abnormal spindle microtubule assembly	4.337	5.822
219919_s_at	SSH3	slingshot protein phosphatase 3	2.017	2.962
219924_s_at	ZMYM6	zinc finger MYM-type containing 6	0.888	2.575
219930_at	KLF8	Kruppel like factor 8	-1.642	2.203
219937_at	TRHDE	thyrotropin releasing hormone degrading enzyme	-1.746	2.317
219946_x_at	MYH14	myosin, heavy chain 14, non-muscle	-1.015	2.829
219947_at	CLEC4A	C-type lectin domain family 4 member A	1.951	3.189
219949_at	LRRC2	leucine rich repeat containing 2	-2.532	3.056
219954_s_at	GBA3	glucosylceramidase beta 3 (gene/pseudogene)	-1.411	3.837
219970_at	GIPC2	GIPC PDZ domain containing family member 2	-1.404	3.648
219974_x_at	ECHDC1	ethylmalonyl-CoA decarboxylase 1	-0.733	2.089
219978_s_at	NUSAP1	nucleolar and spindle associated protein 1	1.468	3.232
219986_s_at	ACAD10	acyl-CoA dehydrogenase family member 10	-1.105	5.052
219997_s_at	COPS7B	COP9 signalosome subunit 7B	2.307	3.739
220003_at	LRRC36	leucine rich repeat containing 36	2.278	3.578
220005_at	P2RY13	purinergic receptor P2Y13	3.191	5.171
220014_at	PRR16	proline rich 16	2.343	2.133
220016_at	AHNAK	AHNAK nucleoprotein	2.223	2.719
220024_s_at	PRX	periaxin	-1.091	3.953
220044_x_at	LUC7L3	LUC7 like 3 pre-mRNA splicing factor	0.486	2.125
220048_at	EDAR	ectodysplasin A receptor	-0.646	2.793
220050_at	SPACA9	sperm acrosome associated 9	-0.619	2.45
220059_at	STAP1	signal transducing adaptor family member 1	-3.687	6.627
220066_at	NOD2	nucleotide binding oligomerization domain containing 2	2.407	2.693
220074_at	CDHR5	cadherin related family member 5	-2.308	3.25
220075_s_at	CDHR5	cadherin related family member 5	-3.413	2.077
220081_x_at	HSD17B7	hydroxysteroid 17-beta dehydrogenase 7	1.175	4.313
220084_at	C14orf105	chromosome 14 open reading frame 105	-1.602	3.976
220085_at	HELLS	helicase, lymphoid-specific	-2.398	2.425
220088_at	C5AR1	complement component 5a receptor 1	1.376	3.595
220094_s_at	MCUR1	mitochondrial calcium uniporter regulator 1	-1.095	4.807
220100_at	SLC22A11	solute carrier family 22 member 11	-2.761	3.502
220120_s_at	EPB41L4A	erythrocyte membrane protein band 4.1 like 4A	1.813	2.572
220121_at	LINS1	lines homolog 1	1.946	2.5
220130_x_at	LTB4R2	leukotriene B4 receptor 2	-1.689	2.458
220135_s_at	SLC7A9	solute carrier family 7 member 9	-2.237	6.611
220139_at	DNMT3L	DNA methyltransferase 3 like	-3.161	2.17
220146_at	TLR7	toll like receptor 7	4.507	5.802
220148_at	ALDH8A1	aldehyde dehydrogenase 8 family member A1	-2.177	3.21
220149_at	C2orf54	chromosome 2 open reading frame 54	-2.216	3.174
220150_s_at	FAM184A	family with sequence similarity 184 member A	-0.721	2.157
220161_s_at	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B	-1.554	5.727
220178_at	MFSD12	major facilitator superfamily domain containing 12	-2.233	5.233
220183_s_at	NUDT6	nudix hydrolase 6	-1.941	4.629
220186_s_at	CDHR2	cadherin related family member 2	-1.529	3.064
220195_at	MBD5	methyl-CpG binding domain protein 5	0.672	2.365
220197_at	ATP6V0A4	ATPase H+ transporting V0 subunit a4	-4.431	9.69
220199_s_at	AIDA	axin interactor, dorsalization associated	0.968	2.181
220224_at	HAO1	hydroxyacid oxidase 1	-1.419	2.437
220226_at	TRPM8	transient receptor potential cation channel subfamily M member 8	1.846	2.967
220234_at	CA8	carbonic anhydrase 8	-2.517	3.306
220239_at	KLHL7	kelch like family member 7	1.055	2.133
220276_at	RERGL	RERG like	-2.888	3.65
220281_at	SLC12A1	solute carrier family 12 member 1	-6.756	4.79
220282_at	RIC3	RIC3 acetylcholine receptor chaperone	-2.006	2.144
220301_at	CCDC102B	coiled-coil domain containing 102B	3.847	4.699
220303_at	PDZD3	PDZ domain containing 3	-2.078	4.566
220304_s_at	CNGB3	cyclic nucleotide gated channel beta 3	-0.947	2.41
220305_at	MAVS	mitochondrial antiviral signaling protein	-0.752	2.245
220310_at	TUBAL3	tubulin alpha like 3	-1.86	4.174
220315_at	PARP11	poly(ADP-ribose) polymerase family member 11	1.875	2.192
220324_at	LINC00472	long intergenic non-protein coding RNA 472	-1.836	3.965
220330_s_at	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1	1.973	3.947
220332_at	CLDN16	claudin 16	-2.896	2.993
220333_at	PAQR5	progestin and adipoQ receptor family member 5	-2.019	3.445
220352_x_at	FLJ42627	uncharacterized LOC645644	-0.706	2.349
220357_s_at	SGK2	SGK2, serine/threonine kinase 2	-1.387	3.832
220358_at	BATF3	basic leucine zipper ATF-like transcription factor 3	1.602	2.363
220365_at	ALLC	allantoicase	-1.428	2.81
220376_at	LRRC19	leucine rich repeat containing 19	-2.008	5.376
220387_s_at	HHLA3	HERV-H LTR-associating 3	-2.086	3.693
220393_at	LGSN	lengsin, lens protein with glutamine synthetase domain	-1.856	2.036
220424_at	NPHS2	NPHS2, podocin	-7.078	8.602
220425_x_at	ROPN1B	rhophilin associated tail protein 1B	-1.903	3.681
220484_at	MCOLN3	mucolipin 3	-2.831	3.734
220486_x_at	LOC101928589///TMEM164	uncharacterized LOC101928589///transmembrane protein 164	-1.027	2.947
220495_s_at	TXNDC15	thioredoxin domain containing 15	0.656	2.789
220502_s_at	SLC13A1	solute carrier family 13 member 1	-3.184	3.513
220503_at	SLC13A1	solute carrier family 13 member 1	-2.683	3.889
220507_s_at	UPB1	beta-ureidopropionase 1	-1.317	2.468
220510_at	RHBG	Rh family B glycoprotein (gene/pseudogene)	-3.791	7.017
220513_at	KHDC1L	KH domain containing 1 like	-2.477	2.689
220543_at	C21orf62	chromosome 21 open reading frame 62	-1.888	3.636
220549_at	FSBP///RAD54B	fibrinogen silencer binding protein///RAD54 homolog B (S. cerevisiae)	1.81	2.235
220554_at	SLC22A7	solute carrier family 22 member 7	-2.28	4.437
220574_at	SEMA6D	semaphorin 6D	-0.982	3.187
220588_at	BCAS4	breast carcinoma amplified sequence 4	-1.994	3.154
220603_s_at	MCTP2	multiple C2 and transmembrane domain containing 2	0.687	2.412
220604_x_at	FTCD	formimidoyltransferase cyclodeaminase	-3.16	5.598
220605_s_at	SIRT2	sirtuin 2	-0.787	3.002
220611_at	DAB1	DAB1, reelin adaptor protein	-1.785	3.395
220615_s_at	FAR2	fatty acyl-CoA reductase 2	3.588	7.089
220617_s_at	ZNF532	zinc finger protein 532	2.512	3.569
220625_s_at	ELF5	E74 like ETS transcription factor 5	-2.333	2.221
220638_s_at	CBLC	Cbl proto-oncogene C	-1.847	3.118
220642_x_at	GPR89A///GPR89B	G protein-coupled receptor 89A///G protein-coupled receptor 89B	-1	3.844
220657_at	KLHL11	kelch like family member 11	2.21	2.914
220675_s_at	PNPLA3	patatin like phospholipase domain containing 3	-2.637	4.053
220718_at	HEXA-AS1	HEXA antisense RNA 1	-2.021	3.004
220723_s_at	CWH43	cell wall biogenesis 43 C-terminal homolog	-2.224	2.911
220724_at	CWH43	cell wall biogenesis 43 C-terminal homolog	-4.977	5.541
220727_at	KCNK10	potassium two pore domain channel subfamily K member 10	-1.896	5.95
220728_at			-0.817	2.254
220731_s_at	NECAP2	NECAP endocytosis associated 2	0.695	3.525
220733_at	SLC26A1	solute carrier family 26 member 1	-2.159	3.018
220740_s_at	SLC12A6	solute carrier family 12 member 6	-1.058	3.95
220741_s_at	PPA2	pyrophosphatase (inorganic) 2	-0.905	4.157
220749_at	CCDC7	coiled-coil domain containing 7	1.558	2.696
220753_s_at	CRYL1	crystallin lambda 1	-1.587	5.988
220761_s_at	TAOK3	TAO kinase 3	0.836	4.02
220770_s_at	ZBED8	zinc finger BED-type containing 8	1	2.478
220773_s_at	GPHN	gephyrin	-2.042	5.621
220801_s_at	HAO2	hydroxyacid oxidase 2	-3.835	10.36
220812_s_at	HHLA2	HERV-H LTR-associating 2	2.756	5.325
220826_at	TCP10L	t-complex 10-like	-0.799	2.517
220832_at	TLR8	toll like receptor 8	0.907	2.252
220852_at	FOXN3-AS2	FOXN3 antisense RNA 2	-1.128	3.133
220864_s_at	NDUFA13	NADH:ubiquinone oxidoreductase subunit A13	-0.469	2.243
220889_s_at	CA10	carbonic anhydrase 10	-3.858	7.994
220892_s_at	PSAT1	phosphoserine aminotransferase 1	-1.604	3.029
220894_x_at	PRDM12	PR/SET domain 12	-1.771	2.876
220912_at			-1.143	2.544
220933_s_at	ZCCHC6	zinc finger CCHC-type containing 6	0.926	4.029
220939_s_at	DPP8	dipeptidyl peptidase 8	0.732	2.07
220940_at	ANKRD36B	ankyrin repeat domain 36B	1.044	4.393
220942_x_at	FAM162A	family with sequence similarity 162 member A	0.412	2.136
220948_s_at	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1	-2.116	7.589
220951_s_at	A1CF	APOBEC1 complementation factor	-1.591	5.224
220974_x_at	SFXN3	sideroflexin 3	1.306	2.62
220980_s_at	ADPGK	ADP dependent glucokinase	1.011	6.674
220983_s_at	MIR612///NEAT1	microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding)	1.832	2.057
220987_s_at	NUAK2///AKIP1	NUAK family kinase 2///A-kinase interacting protein 1	-1.58	3.128
220990_s_at	MIR21///VMP1	microRNA 21///vacuole membrane protein 1	1.015	4.779
220999_s_at	CYFIP2	cytoplasmic FMR1 interacting protein 2	-1.502	3.401
221004_s_at	ITM2C	integral membrane protein 2C	-1.353	4.576
221006_s_at	SNX27	sorting nexin family member 27	-0.61	2.695
221008_s_at	ETNPPL	ethanolamine-phosphate phospho-lyase	-1.382	3.045
221009_s_at	ANGPTL4	angiopoietin like 4	4.203	6.927
221012_s_at	TRIM8	tripartite motif containing 8	-0.781	2.724
221015_s_at	CDADC1	cytidine and dCMP deaminase domain containing 1	-1.04	2.252
221023_s_at	KCNH6	potassium voltage-gated channel subfamily H member 6	-2.039	3.821
221024_s_at	SLC2A10	solute carrier family 2 member 10	1.973	3.053
221030_s_at	ARHGAP24	Rho GTPase activating protein 24	-1.381	6.168
221031_s_at	APOLD1	apolipoprotein L domain containing 1	2.684	2.999
221039_s_at	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1	1.086	2.527
221041_s_at	SLC17A5	solute carrier family 17 member 5	-1.231	2.703
221042_s_at	CLMN	calmin	-2.082	3.555
221058_s_at	CKLF	chemokine like factor	1.454	4.436
221059_s_at	COTL1	coactosin like F-actin binding protein 1	-0.814	2.075
221063_x_at	RNF123	ring finger protein 123	-0.865	3.658
221069_s_at	TACO1	translational activator of cytochrome c oxidase I	-0.818	3.224
221078_s_at	CCDC88A	coiled-coil domain containing 88A	1.818	3.523
221088_s_at	PPP1R9A	protein phosphatase 1 regulatory subunit 9A	-1.128	4.12
221096_s_at	TMCO6	transmembrane and coiled-coil domains 6	0.914	2.086
221097_s_at	KCNMB2	potassium calcium-activated channel subfamily M regulatory beta subunit 2	-1.153	3.623
221123_x_at	FBXO16///ZNF395	F-box protein 16///zinc finger protein 395	2.193	6.829
221141_x_at	EPN1	epsin 1	-0.855	2.22
221161_at	ASCL3	achaete-scute family bHLH transcription factor 3	-1.802	3.659
221163_s_at	MLXIPL	MLX interacting protein like	-0.995	2.359
221181_at			-1.538	2.777
221187_s_at	FUZ	fuzzy planar cell polarity protein	-0.875	3.531
221189_s_at	MIR6878///TARS2	microRNA 6878///threonyl-tRNA synthetase 2, mitochondrial (putative)	-0.56	2.169
221203_s_at	YEATS2	YEATS domain containing 2	1.518	5.119
221210_s_at	NPL	N-acetylneuraminate pyruvate lyase	-1.566	2.329
221211_s_at	MAP3K7CL	MAP3K7 C-terminal like	2.015	3.473
221214_s_at	MIR7114///NSMF	microRNA 7114///NMDA receptor synaptonuclear signaling and neuronal migration factor	-1.427	5.131
221218_s_at	TPK1	thiamin pyrophosphokinase 1	1.152	3.605
221221_s_at	KLHL3	kelch like family member 3	-2.674	4.991
221223_x_at	CISH	cytokine inducible SH2 containing protein	-1.04	4.229
221227_x_at	COQ3	coenzyme Q3, methyltransferase	-0.657	2.06
221246_x_at	TNS1	tensin 1	-0.832	2.071
221249_s_at	FAM117A	family with sequence similarity 117 member A	-0.459	2.65
221253_s_at	BLOC1S5-TXNDC5///TXNDC5	BLOC1S5-TXNDC5 readthrough (NMD candidate)///thioredoxin domain containing 5	0.798	3.959
221256_s_at	HDHD3	haloacid dehalogenase like hydrolase domain containing 3	-2.056	5.275
221262_s_at	SLC2A11	solute carrier family 2 member 11	-0.842	2.019
221263_s_at	SF3B5	splicing factor 3b subunit 5	-0.756	2.455
221268_s_at	SGPP1	sphingosine-1-phosphate phosphatase 1	-0.86	2.639
221269_s_at	SH3BGRL3	SH3 domain binding glutamate rich protein like 3	1.436	3.076
221273_s_at	RNF208	ring finger protein 208	-0.703	2.325
221275_s_at			-1.803	2.123
221298_s_at	SLC22A8	solute carrier family 22 member 8	-7.983	10.438
221311_x_at	LYRM2	LYR motif containing 2	-0.813	2.141
221315_s_at	FGF22	fibroblast growth factor 22	1.511	2.056
221363_x_at	GPR25	G protein-coupled receptor 25	-2.326	2.399
221380_at			-1.533	2.207
221415_s_at	GJA9-MYCBP///GJA9///MYCBP	GJA9-MYCBP readthrough///gap junction protein alpha 9///MYC binding protein	1.443	2.61
221427_s_at	CCNL2	cyclin L2	1.418	3.21
221428_s_at	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1	1.088	3.576
221436_s_at	CDCA3	cell division cycle associated 3	1.605	2.55
221471_at	SERINC3	serine incorporator 3	0.872	6.166
221472_at	SERINC3	serine incorporator 3	0.77	3.135
221473_x_at	SERINC3	serine incorporator 3	0.783	3.103
221476_s_at	RPL15	ribosomal protein L15	-0.593	4.205
221478_at	BNIP3L	BCL2 interacting protein 3 like	0.926	3.239
221479_s_at	BNIP3L	BCL2 interacting protein 3 like	0.889	3.482
221482_s_at	ARPP19	cAMP regulated phosphoprotein 19	-0.499	2.46
221484_at	B4GALT5	beta-1,4-galactosyltransferase 5	0.647	2.201
221485_at	B4GALT5	beta-1,4-galactosyltransferase 5	1.18	4.457
221487_s_at	ENSA	endosulfine alpha	-1.423	2.635
221489_s_at	SPRY4	sprouty RTK signaling antagonist 4	0.917	2.279
221493_at	TSPYL1	TSPY like 1	-0.965	4.092
221496_s_at	TOB2	transducer of ERBB2, 2	-0.803	2.291
221497_x_at	EGLN1	egl-9 family hypoxia inducible factor 1	1.114	4.235
221500_s_at	STX16	syntaxin 16	0.664	3.034
221504_s_at	ATP6V1H	ATPase H+ transporting V1 subunit H	-0.926	4.615
221506_s_at	TNPO2	transportin 2	-0.721	3.042
221509_at	DENR	density regulated re-initiation and release factor	0.615	2.733
221514_at	UTP14A	UTP14A small subunit processome component	0.914	2.704
221519_at	FBXW4	F-box and WD repeat domain containing 4	-0.675	3.818
221530_s_at	BHLHE41	basic helix-loop-helix family member e41	3.086	5.916
221539_at	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	1.935	2.564
221542_s_at	ERLIN2	ER lipid raft associated 2	-0.547	2.266
221552_at	ABHD6	abhydrolase domain containing 6	-1.162	2.616
221555_x_at	CDC14B	cell division cycle 14B	-1.015	5.251
221557_s_at	LEF1	lymphoid enhancer binding factor 1	-1.801	2.639
221561_at	SOAT1	sterol O-acyltransferase 1	1.036	2.272
221563_at	DUSP10	dual specificity phosphatase 10	1.226	2.293
221565_s_at	CALHM2	calcium homeostasis modulator 2	1.828	3.261
221566_s_at	NOL3	nucleolar protein 3	4.242	6.492
221567_at	NOL3	nucleolar protein 3	2.539	5.133
221570_s_at	METTL5	methyltransferase like 5	1.042	5.367
221572_s_at	MIR6824///SLC26A6	microRNA 6824///solute carrier family 26 member 6	-1.136	3.568
221580_s_at	MIR1304///SNORD5///SNORA32///SNORA40///SNORA18///SNORA1///SNORA8///TAF1D	microRNA 1304///small nucleolar RNA, C/D box 5///small nucleolar RNA, H/ACA box 32///small nucleolar RNA, H/ACA box 40///small nucleolar RNA, H/ACA box 18///small nucleolar RNA, H/ACA box 1///small nucleolar RNA, H/ACA box 8///TATA-box binding protein associated factor, RNA polymerase I subunit D	1.156	2.498
221581_s_at	LAT2	linker for activation of T-cells family member 2	2.597	4.816
221584_s_at	KCNMA1	potassium calcium-activated channel subfamily M alpha 1	1.318	2.368
221588_x_at	ALDH6A1	aldehyde dehydrogenase 6 family member A1	-4.224	13.72
221589_s_at	ALDH6A1	aldehyde dehydrogenase 6 family member A1	-3.054	6.714
221590_s_at	ALDH6A1	aldehyde dehydrogenase 6 family member A1	-2.996	6.928
221601_s_at	FCMR	Fc fragment of IgM receptor	1.512	3.952
221605_s_at	PIPOX	pipecolic acid and sarcosine oxidase	-2.934	8.162
221620_s_at	APOO	apolipoprotein O	-1.206	5.858
221634_at	RPL23AP7///CENPBD1P1	ribosomal protein L23a pseudogene 7///CENPB DNA-binding domains containing 1 pseudogene 1	2.172	2.15
