Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
CAMK2A	1/736	0.47147237656986013	0.5572780934068217	0	0	1.636734693877551	1.230652247861647	CKM
COT	1/738	0.47240481213018576	0.5572780934068217	0	0	1.632123473541384	1.2239604164604332	AKT1
CHK1	1/743	0.47472913205897666	0.5572780934068217	0	0	1.6207041778975741	1.2074422553537136	SLC2A4
MPSK1	1/743	0.47472913205897666	0.5572780934068217	0	0	1.6207041778975741	1.2074422553537136	SGK1
SBK	1/744	0.4751928380605984	0.5572780934068217	0	0	1.6184387617765814	1.2041744083693986	SLC2A4
PRPK	1/744	0.4751928380605984	0.5572780934068217	0	0	1.6184387617765814	1.2041744083693986	PSMD3
CAMK2B	1/747	0.4765816454450534	0.5572780934068217	0	0	1.6116789544235925	1.194441425039332	CKM
PINK1	1/755	0.48026824017983816	0.5572780934068217	0	0	1.5939157824933687	1.1689945669503754	CKM
CK1G1	1/763	0.4839303862639897	0.5572780934068217	0	0	1.576525590551181	1.1442646802176284	CKM
MLK2	1/770	0.48711482813562307	0.5572780934068217	0	0	1.5616059817945385	1.1231935303412717	SGK1
MARK2	1/771	0.48756823582490066	0.5572780934068217	0	0	1.5594967532467532	1.1202255480317258	CKM
CK1E	1/775	0.48937809666760756	0.5572780934068217	0	0	1.5511143410852712	1.1084571512045622	CKB
MAPKAPK3	1/783	0.4929797846757967	0.5572780934068217	0	0	1.534606777493606	1.0854075933988385	SLC2A4
CHAK2	1/784	0.4934283106814138	0.5572780934068217	0	0	1.5325670498084292	1.0825711843225847	PRPS1
PDHK1	1/791	0.49655755235985	0.5572780934068217	0	0	1.5184335443037975	1.0629883403142832	AKT2
BRSK1	1/792	0.49700309889519645	0.5572780934068217	0	0	1.5164348925410873	1.0602291298801036	SLC2A4
LKB1	1/796	0.4987815764485074	0.5572780934068217	0	0	1.508490566037736	1.0492864297829056	SLC6A8
WNK3	1/799	0.5001115488624014	0.5572780934068217	0	0	1.5025845864661653	1.0411770838474956	SLC2A4
ULK1	1/800	0.5005541343664769	0.5572780934068217	0	0	1.5006257822277846	1.0384923542911044	CKM
LATS1	1/802	0.5014381992853306	0.5572780934068217	0	0	1.4967228464419475	1.0331502294815893	SLC2A4
SIK	1/803	0.5018796792096861	0.5572780934068217	0	0	1.4947786783042394	1.0304927539060351	AKT2
HRI	1/807	0.5036419222302931	0.5572780934068217	0	0	1.4870502481389578	1.0199525008964683	PSMD3
PERK	1/811	0.5053982963121607	0.5572780934068217	0	0	1.4793981481481482	1.0095538046119825	PRPS1
PAK6	1/812	0.5058364749747243	0.5572780934068217	0	0	1.4774969173859434	1.0069759586755804	PRPS1
RIPK1	1/822	0.5101982127223296	0.5572780934068217	0	0	1.45873934226553	0.9816673583477459	AKT1
