Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GTEX-SJXC-0008-SM-4DM7G skin male 60-69 years	5/1649	0.010109704179528342	0.3028784843989307	0	0	4.6479622871046224	21.353944923676593	CKMT2;GATM;CKMT1B;SLC2A4;IGF1
GTEX-WFG8-0006-SM-3GIKS blood male 20-29 years	11/6931	0.01105197431018869	0.32448596574713995	0	0	3.4608140655105974	15.5914733235884	CKMT2;GATM;SLC6A8;PSMB5;AKT3;PSMD3;SLC16A12;CKMT1B;SLC2A4;IGF1;CKB
GTEX-Q2AG-1226-SM-4GICA esophagus female 40-49 years	2/194	0.011567823728233475	0.332971867314642	0	0	13.74375	61.29063590986802	CKMT1B;SGK1
GTEX-QV31-0008-SM-447AT skin male 30-39 years	5/1728	0.012260908685619127	0.33410779250898304	0	0	4.415747726833043	19.435203714497355	GATM;CKM;SLC2A4;IGF1;CKB
GTEX-TKQ2-0426-SM-4DXUO pancreas male 50-59 years	7/3235	0.012469507387133942	0.33410779250898304	0	0	3.633364312267658	15.930373279713924	PRPS1;SLC6A8;PSMB5;CKM;AKT3;PSMD3;SLC2A4
GTEX-U4B1-0006-SM-3DB8E blood male 40-49 years	9/5026	0.012791005033342125	0.33410779250898304	0	0	3.3559398046641418	14.628585527240087	CKMT2;GATM;SLC6A8;PSMB5;AKT3;SLC16A12;SLC2A4;IGF1;CKB
GTEX-XYKS-0008-SM-4BRW6 skin female 60-69 years	5/1756	0.013094705195967327	0.33410779250898304	0	0	4.338473253379021	18.809656060518535	GATM;CKMT1B;SLC2A4;IGF1;CKB
GTEX-T5JC-0001-SM-3NMAK blood male 20-29 years	7/3273	0.013280725134042376	0.33410779250898304	0	0	3.582945499081445	15.48348949005376	CKMT2;SLC6A8;SLC16A12;CKMT1B;SLC2A4;CKB;SGK1
GTEX-U8XE-0005-SM-3DB8I blood male 30-39 years	7/3275	0.013324492354546197	0.33410779250898304	0	0	3.5803243574051407	15.460382661000503	CKMT2;PSMB5;SLC16A12;CKMT1B;IGF1;CKB;SGK1
GTEX-O5YT-0007-SM-32PK7 blood male 20-29 years	12/8221	0.013536547585404906	0.33410779250898304	0	0	3.4422706785235717	14.80989463993222	CKMT2;PRPS1;GATM;SLC6A8;PSMB5;AKT3;PSMD3;SLC16A12;AKT1;IGF1;CKB;SGK1
GTEX-RM2N-0926-SM-48FD1 colon male 50-59 years	2/213	0.013819844148673453	0.33410779250898304	0	0	12.494154818325434	53.495594703624604	PRPS1;CKM
GTEX-OIZH-0926-SM-48TBR spleen male 50-59 years	2/214	0.01394328383186424	0.33410779250898304	0	0	12.434591194968553	53.12999070359236	SLC6A8;CKM
GTEX-U412-0008-SM-4DXTE skin male 60-69 years	5/1788	0.014095118392733481	0.33410779250898304	0	0	4.253131426434847	18.126534618109616	GATM;CKM;SLC2A4;IGF1;CKB
GTEX-OHPK-0008-SM-4E3JL skin female 50-59 years	5/1794	0.014288435265320929	0.33410779250898304	0	0	4.237469722377492	18.0020629258944	CKMT2;GATM;CKMT1B;SLC2A4;IGF1
GTEX-QCQG-1626-SM-48U26 colon female 50-59 years	2/220	0.014694089284101331	0.33410779250898304	0	0	12.08868501529052	51.01799771982916	PRPS1;CKM
GTEX-R55D-1126-SM-48FEB esophagus male 50-59 years	2/221	0.014820910531193223	0.33410779250898304	0	0	12.032876712328767	50.67906204242654	CKMT2;CKM
GTEX-XMK1-0126-SM-4B65F spleen male 40-49 years	2/221	0.014820910531193223	0.33410779250898304	0	0	12.032876712328767	50.67906204242654	SLC6A8;SLC16A12
