# Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
ckm	Carvedilol	D000077261	72956-09-3	CKM	1158	Rattus norvegicus	10116	25496245|26982530
ckm	celastrol	C050414		CKM	1158	Rattus norvegicus	10116	30588110
ckm	Cetirizine	D017332	83881-51-0	CKM	1158	Mus musculus	10090	25020133
ckm	chromic oxide	C023600	1308-38-9	CKM	1158	Homo sapiens	9606	12634122
ckm	chromous chloride	C017133	10049-05-5	CKM	1158	Homo sapiens	9606	12634122
ckm	Ciguatoxins	D002922	11050-21-8	CKM	1158	Mus musculus	10090	18353800
ckm	citreoviridin	C014416	25425-12-1	CKM	1158	Mus musculus	10090	31419397
ckm	citreoviridin	C014416	25425-12-1	CKM	1158	Rattus norvegicus	10116	31419397
ckm	Clarithromycin	D017291	81103-11-9	CKM	1158	Homo sapiens	9606	19252767
ckm	Clofibrate	D002994	637-07-0	CKM	1158	Oikopleura dioica	34765	22300585
ckm	Cocaine	D003042	50-36-2	CKM	1158	Homo sapiens	9606	12359538
ckm	Copper	D003300	7440-50-8	CKM	1158	Lumbricus rubellus	35632	18522721
ckm	Copper	D003300	7440-50-8	CKM	1158	Rattus norvegicus	10116	18993053
ckm	Copper Sulfate	D019327	7758-98-7	CKM	1158	Homo sapiens	9606	19549813
ckm	Copper Sulfate	D019327	7758-98-7	CKM	1158	Mus musculus	10090	18579281
ckm	costus absolute	C007139	8023-88-9	CKM	1158	Rattus norvegicus	10116	36286243
ckm	crocin	C029036	42553-65-1	CKM	1158	Rattus norvegicus	10116	23523949
ckm	Crotoxin	D003439	9007-40-3	CKM	1158	Mus musculus	10090	36702313
ckm	cupric chloride	C029892	7447-39-4	CKM	1158	Oryctolagus cuniculus	9986	18255152
ckm	cupric oxide	C030973	1317-38-0	CKM	1158	Rattus norvegicus	10116	36286243
ckm	Curcumin	D003474	458-37-7	CKM	1158	Rattus norvegicus	10116	21378372|29315967
ckm	Cyclophosphamide	D003520	50-18-0	CKM	1158	Rattus norvegicus	10116	35762198
ckm	Daunorubicin	D003630	20830-81-3	CKM	1158	Homo sapiens	9606	26537877|28940058
ckm	decabromobiphenyl ether	C010902	1163-19-5	CKM	1158	Rattus norvegicus	10116	23914054
ckm	decamethrin	C017180	52820-00-5	CKM	1158	Mus musculus	10090	37019170
ckm	Dexamethasone	D003907	50-02-2	CKM	1158	Mus musculus	10090	22936724|33567340
ckm	Dexrazoxane	D064730		CKM	1158	Mus musculus	10090	26899300
ckm	Dextran Sulfate	D016264	9042-14-2	CKM	1158	Mus musculus	10090	35999755
ckm	Diazinon	D003976	333-41-5	CKM	1158	Rattus norvegicus	10116	23523949
ckm	Dichloroacetic Acid	D003999	79-43-6	CKM	1158	Mus musculus	10090	28962523
ckm	dicyclohexyl phthalate	C036042	84-61-7	CKM	1158	Xenopus tropicalis	8364	26924002
ckm	Dietary Fats	D004041		CKM	1158	Mus musculus	10090	25020133
ckm	Diethylhexyl Phthalate	D004051	117-81-7	CKM	1158	Mus musculus	10090	28085963
ckm	dimethyl phthalate	C024629	131-11-3	CKM	1158	Xenopus tropicalis	8364	26924002
ckm	Dithiothreitol	D004229	3483-12-3	CKM	1158	Oryctolagus cuniculus	9986	18255152
ckm	Diuron	D004237	330-54-1	CKM	1158	Rattus norvegicus	10116	25152437
ckm	Docetaxel	D000077143		CKM	1158	Mus musculus	10090	20457137
ckm	Doxorubicin	D004317	23214-92-8	CKM	1158	Homo sapiens	9606	26537877|28940058|29803840|30031762
ckm	Doxorubicin	D004317	23214-92-8	CKM	1158	Mus musculus	10090	16242529|20457137
ckm	Doxorubicin	D004317	23214-92-8	CKM	1158	Rattus norvegicus	10116	15764680|29315967|30588110|33484087|34343525|9689591
ckm	echimidine	C000615871		CKM	1158	Rattus norvegicus	10116	34185104
ckm	Estradiol	D004958	50-28-2	CKM	1158	Mus musculus	10090	19484750
ckm	Ethanol	D000431	64-17-5	CKM	1158	Rattus norvegicus	10116	24296114|33645892
ckm	Ethinyl Estradiol	D004997	57-63-6	CKM	1158	Mus musculus	10090	17942748
ckm	Ethinyl Estradiol	D004997	57-63-6	CKM	1158	Xenopus tropicalis	8364	23129252
ckm	Etoposide	D005047	33419-42-0	CKM	1158	Homo sapiens	9606	29397400
ckm	fexofenadine	C093230		CKM	1158	Mus musculus	10090	25020133
ckm	folpet	C005020	133-07-3	CKM	1158	Mus musculus	10090	31558096
ckm	fullerene C60	C069837	99685-96-8	CKM	1158	Rattus norvegicus	10116	19167457
ckm	furan	C039281	110-00-9	CKM	1158	Rattus norvegicus	10116	25539665
ckm	Gallic Acid	D005707	149-91-7	CKM	1158	Rattus norvegicus	10116	19146839
ckm	Genistein	D019833	446-72-0	CKM	1158	Rattus norvegicus	10116	23160963
ckm	Gentamicins	D005839		CKM	1158	Mus musculus	10090	18694830
ckm	geraniol	C007836	624-15-7	CKM	1158	Rattus norvegicus	10116	34343525
ckm	ginger extract	C000713927		CKM	1158	Homo sapiens	9606	33376534
ckm	ginkgolide C	C058295	15291-76-6	CKM	1158	Rattus norvegicus	10116	35707280
ckm	Glycerol	D005990	56-81-5	CKM	1158	Rattus norvegicus	10116	36690085
ckm	graphene oxide	C000628730		CKM	1158	Homo sapiens	9606	33219560|33219579
ckm	Graphite	D006108	7782-42-5	CKM	1158	Mus musculus	10090	27440207
ckm	heliotrine	C010178		CKM	1158	Rattus norvegicus	10116	34185104
ckm	hydrazine	C029424	302-01-2	CKM	1158	Mus musculus	10090	15282401
ckm	Hydrogen Peroxide	D006861	7722-84-1	CKM	1158	Rattus norvegicus	10116	9689591
ckm	imetit	C077430		CKM	1158	Rattus norvegicus	10116	25496245
ckm	incobotulinumtoxinA	C545476		CKM	1158	Homo sapiens	9606	29522793
ckm	Ionomycin	D015759	56092-81-0	CKM	1158	Oryctolagus cuniculus	9986	25613284
ckm	Isoproterenol	D007545	7683-59-2	CKM	1158	Rattus norvegicus	10116	19146839|22391854|25269373|25496245|26982530|27527349
ckm	Isotretinoin	D015474	4759-48-2	CKM	1158	Homo sapiens	9606	9747221
ckm	lead acetate	C008261	301-04-2	CKM	1158	Homo sapiens	9606	12634122
ckm	lead acetate	C008261	301-04-2	CKM	1158	Mus musculus	10090	37797690
ckm	lead acetate	C008261	301-04-2	CKM	1158	Rattus norvegicus	10116	11578147|21378372
ckm	Lipopolysaccharides	D008070		CKM	1158	Rattus norvegicus	10116	25557508
ckm	Lithium Chloride	D018021	7447-41-8	CKM	1158	Mus musculus	10090	20694829
ckm	Loperamide	D008139	53179-11-6	CKM	1158	Rattus norvegicus	10116	30597669
ckm	lumiracoxib	C473384		CKM	1158	Mus musculus	10090	36702313
ckm	Mitoxantrone	D008942	65271-80-9	CKM	1158	Homo sapiens	9606	26537877|28940058
ckm	mono-(2-ethylhexyl)phthalate	C016599	4376-20-9	CKM	1158	Mus musculus	10090	36189433
ckm	monomethyl phthalate	C517284		CKM	1158	Xenopus tropicalis	8364	26924002
ckm	Mustard Gas	D009151	505-60-2	CKM	1158	Oryctolagus cuniculus	9986	34396457
ckm	Nanotubes, Carbon	D037742		CKM	1158	Mus musculus	10090	25620056
ckm	Nickel	D009532	7440-02-0	CKM	1158	Mus musculus	10090	25144474
ckm	Nitroarginine	D019335	2149-70-4	CKM	1158	Rattus norvegicus	10116	35762198
ckm	N-nitroso-tris-chloroethylurea	C572573		CKM	1158	Mus musculus	10090	27935865
ckm	notexin	C005082	37223-96-4	CKM	1158	Homo sapiens	9606	32294208
ckm	Oils, Volatile	D009822		CKM	1158	Homo sapiens	9606	33376534
ckm	Oxygen	D010100	7782-44-7	CKM	1158	Homo sapiens	9606	22363556
ckm	Oxygen	D010100	7782-44-7	CKM	1158	Mus musculus	10090	30529165
ckm	Oxygen	D010100	7782-44-7	CKM	1158	Rattus norvegicus	10116	34351043
ckm	Ozone	D010126	10028-15-6	CKM	1158	Mus musculus	10090	12763052
ckm	Ozone	D010126	10028-15-6	CKM	1158	Rattus norvegicus	10116	33146391
ckm	Paraquat	D010269	4685-14-7	CKM	1158	Rattus norvegicus	10116	35707280
ckm	Particulate Matter	D052638		CKM	1158	Mus musculus	10090	25144474|32780721
ckm	Particulate Matter	D052638		CKM	1158	Rattus norvegicus	10116	28106813
ckm	Pentoxifylline	D010431	6493-05-6	CKM	1158	Rattus norvegicus	10116	36690085
ckm	perfluorooctane sulfonic acid	C076994	1763-23-1	CKM	1158	Rattus norvegicus	10116	22237054
ckm	Petroleum	D010578		CKM	1158	Fundulus grandis	34779	25208076
ckm	Phenobarbital	D010634	50-06-6	CKM	1158	Mus musculus	10090	23091169
ckm	Phenytoin	D010672	57-41-0	CKM	1158	Homo sapiens	9606	6682525
ckm	Pioglitazone	D000077205	111025-46-8	CKM	1158	Mus musculus	10090	27935865
ckm	Plant Extracts	D010936		CKM	1158	Mus musculus	10090	21378374
ckm	Plant Extracts	D010936		CKM	1158	Rattus norvegicus	10116	24296114
ckm	Poloxamer	D020442	106392-12-5	CKM	1158	Rattus norvegicus	10116	29071762
ckm	Proanthocyanidins	D044945		CKM	1158	Rattus norvegicus	10116	33484087
ckm	Progesterone	D011374	57-83-0	CKM	1158	Ovis aries	9940	19690047
ckm	Progesterone	D011374	57-83-0	CKM	1158	Rattus norvegicus	10116	20726854
ckm	Quercetin	D011794	117-39-5	CKM	1158	Rattus norvegicus	10116	27527349
ckm	Rosiglitazone	D000077154		CKM	1158	Rattus norvegicus	10116	31419397
ckm	Ruthenium	D012428	7440-18-8	CKM	1158	Rattus norvegicus	10116	17109965
ckm	schizandrin B	C015499		CKM	1158	Rattus norvegicus	10116	31150632
ckm	Silicon Dioxide	D012822	7631-86-9	CKM	1158	Homo sapiens	9606	23806026
ckm	Simvastatin	D019821	79902-63-9	CKM	1158	Homo sapiens	9606	19252767
ckm	Simvastatin	D019821	79902-63-9	CKM	1158	Rattus norvegicus	10116	29071762|35762198|8611662
ckm	sodium arsenate	C009277		CKM	1158	Mus musculus	10090	21795629
ckm	sodium arsenite	C017947	13768-07-5	CKM	1158	Fundulus heteroclitus	8078	16356559
ckm	sodium arsenite	C017947	13768-07-5	CKM	1158	Homo sapiens	9606	12634122|33939924
ckm	sodium arsenite	C017947	13768-07-5	CKM	1158	Mus musculus	10090	17450228
ckm	sodium arsenite	C017947	13768-07-5	CKM	1158	Rattus norvegicus	10116	29459688|37120063
ckm	sodium bichromate	C016104	10588-01-9	CKM	1158	Mus musculus	10090	31558096
ckm	Sodium Fluoride	D012969	7681-49-4	CKM	1158	Mus musculus	10090	28918527
ckm	Sodium Fluoride	D012969	7681-49-4	CKM	1158	Rattus norvegicus	10116	29653260
ckm	Sodium Selenite	D018038	10102-18-8	CKM	1158	Mus musculus	10090	31419397
ckm	Sodium Selenite	D018038	10102-18-8	CKM	1158	Rattus norvegicus	10116	31419397
ckm	Soot	D053260		CKM	1158	Mus musculus	10090	26551751
ckm	Spermine	D013096	71-44-3	CKM	1158	Mus musculus	10090	18673383
ckm	systhane	C446685		CKM	1158	Rattus norvegicus	10116	32268158
ckm	Tetrachlorodibenzodioxin	D013749	1746-01-6	CKM	1158	Mus musculus	10090	17942748
ckm	Tetrachlorodibenzodioxin	D013749	1746-01-6	CKM	1158	Rattus norvegicus	10116	32109520
ckm	Tetradecanoylphorbol Acetate	D013755	16561-29-8	CKM	1158	Oryctolagus cuniculus	9986	25613284
ckm	tetrathiomolybdate	C020809	16330-92-0	CKM	1158	Mus musculus	10090	16242529
ckm	Thiamine	D013831	59-43-8	CKM	1158	Mus musculus	10090	31419397
ckm	Thiamine	D013831	59-43-8	CKM	1158	Rattus norvegicus	10116	31419397|36690085
ckm	Thioacetamide	D013853	62-55-5	CKM	1158	Cavia porcellus	10141	34492290
ckm	titanium dioxide	C009495	13463-67-7	CKM	1158	Mus musculus	10090	23557971
ckm	Tobacco Smoke Pollution	D014028		CKM	1158	Homo sapiens	9606	30291989|33660061
ckm	Toxins, Biological	D014118		CKM	1158	Mus musculus	10090	19682533
ckm	Tramadol	D014147	27203-92-5	CKM	1158	Rattus norvegicus	10116	33645892
ckm	Tretinoin	D014212	302-79-4	CKM	1158	Mus musculus	10090	36189433
ckm	Trichloroethylene	D014241	79-01-6	CKM	1158	Rattus norvegicus	10116	33387578
ckm	Triclosan	D014260	3380-34-5	CKM	1158	Homo sapiens	9606	30510588
ckm	triptonide	C084079	38647-11-9	CKM	1158	Mus musculus	10090	33045310
ckm	Tunicamycin	D014415	11089-65-9	CKM	1158	Mus musculus	10090	17127020
ckm	Valproic Acid	D014635	99-66-1	CKM	1158	Rattus norvegicus	10116	35594946
ckm	vinclozolin	C025643	50471-44-8	CKM	1158	Rattus norvegicus	10116	23160963
ckm	Vitamin E	D014810	1406-18-4	CKM	1158	Rattus norvegicus	10116	23523949
ckm	Water Pollutants, Chemical	D014874		CKM	1158	Fundulus grandis	34779	25208076
ckm	Xanthine	D019820	69-89-6	CKM	1158	Rattus norvegicus	10116	19464573
ckm	Zinc	D015032	7440-66-6	CKM	1158	Oryctolagus cuniculus	9986	18255152
ckm	Zinc	D015032	7440-66-6	CKM	1158	Rattus norvegicus	10116	19111725
ckmt1a	1-Butanol	D020001	71-36-3	CKMT1A	548596	Homo sapiens	9606	29432896
ckmt1a	1-Methyl-3-isobutylxanthine	D015056	28822-58-4	CKMT1A	548596	Homo sapiens	9606	28628672
ckmt1a	3,19-(2-bromobenzylidene)andrographolide	C000598422		CKMT1A	548596	Homo sapiens	9606	34087331
ckmt1a	abrine	C496492		CKMT1A	548596	Homo sapiens	9606	31054353
ckmt1a	Aldehydes	D000447		CKMT1A	548596	Homo sapiens	9606	25014914
ckmt1a	Benzo(a)pyrene	D001564	50-32-8	CKMT1A	548596	Homo sapiens	9606	27901495|32717239
ckmt1a	butyraldehyde	C018475	123-72-8	CKMT1A	548596	Homo sapiens	9606	26079696
ckmt1a	Cadmium Chloride	D019256	10108-64-2	CKMT1A	548596	Homo sapiens	9606	26472689
ckmt1a	CGP 52608	C092451	87958-67-6	CKMT1A	548596	Homo sapiens	9606	28238834
ckmt1a	Colforsin	D005576	138605-00-2	CKMT1A	548596	Homo sapiens	9606	35892601
ckmt1a	deoxynivalenol	C007262	51481-10-8	CKMT1A	548596	Sus scrofa	9823	35307453
ckmt1a	Dexamethasone	D003907	50-02-2	CKMT1A	548596	Homo sapiens	9606	28628672
ckmt1a	Dibutyl Phthalate	D003993	84-74-2	CKMT1A	548596	Homo sapiens	9606	28973377
ckmt1a	Diethylhexyl Phthalate	D004051	117-81-7	CKMT1A	548596	Homo sapiens	9606	35892601
ckmt1a	Ethanol	D000431	64-17-5	CKMT1A	548596	Homo sapiens	9606	29432896
ckmt1a	Folic Acid	D005492	59-30-3	CKMT1A	548596	Homo sapiens	9606	21867686
ckmt1a	Gasoline	D005742		CKMT1A	548596	Homo sapiens	9606	29432896
ckmt1a	ICG 001	C492448		CKMT1A	548596	Homo sapiens	9606	26191083
ckmt1a	Indomethacin	D007213	53-86-1	CKMT1A	548596	Homo sapiens	9606	28628672
ckmt1a	Ivermectin	D007559	70288-86-7	CKMT1A	548596	Homo sapiens	9606	32959892
ckmt1a	Particulate Matter	D052638		CKMT1A	548596	Homo sapiens	9606	29432896
ckmt1a	pentanal	C046012	110-62-3	CKMT1A	548596	Homo sapiens	9606	26079696
ckmt1a	Plant Extracts	D010936		CKMT1A	548596	Homo sapiens	9606	23557933
ckmt1a	Polycyclic Aromatic Hydrocarbons	D011084		CKMT1A	548596	Homo sapiens	9606	29432896
ckmt1a	propionaldehyde	C005556	123-38-6	CKMT1A	548596	Homo sapiens	9606	26079696
ckmt1a	Resveratrol	D000077185		CKMT1A	548596	Homo sapiens	9606	23557933
ckmt1a	Silicon Dioxide	D012822	7631-86-9	CKMT1A	548596	Homo sapiens	9606	25895662
ckmt1a	Thalidomide	D013792	50-35-1	CKMT1A	548596	Gallus gallus	9031	28892372
ckmt1a	Tobacco Smoke Pollution	D014028		CKMT1A	548596	Homo sapiens	9606	30291989|33660061
ckmt1a	Tretinoin	D014212	302-79-4	CKMT1A	548596	Homo sapiens	9606	23724009
ckmt1a	Triclosan	D014260	3380-34-5	CKMT1A	548596	Homo sapiens	9606	30510588
ckmt1a	tris(1,3-dichloro-2-propyl)phosphate	C016805	13674-87-8	CKMT1A	548596	Homo sapiens	9606	26179874
ckmt1a	Zinc	D015032	7440-66-6	CKMT1A	548596	Homo sapiens	9606	15984569
ckmt1b	2',3,3',4',5-pentachloro-4-hydroxybiphenyl	C111118		CKMT1B	1159	Rattus norvegicus	10116	19114083
ckmt1b	2,5-hexanedione	C011269		CKMT1B	1159	Rattus norvegicus	10116	19033394
ckmt1b	3,19-(2-bromobenzylidene)andrographolide	C000598422		CKMT1B	1159	Homo sapiens	9606	34087331
ckmt1b	abrine	C496492		CKMT1B	1159	Homo sapiens	9606	31054353
ckmt1b	Acrylamide	D020106	79-06-1	CKMT1B	1159	Homo sapiens	9606	32763439
ckmt1b	afimoxifene	C016601	68392-35-8	CKMT1B	1159	Homo sapiens	9606	21233418
ckmt1b	Amitrole	D000640	61-82-5	CKMT1B	1159	Rattus norvegicus	10116	30047161
ckmt1b	Atrazine	D001280	1912-24-9	CKMT1B	1159	Homo sapiens	9606	22378314
ckmt1b	Benzo(a)pyrene	D001564	50-32-8	CKMT1B	1159	Homo sapiens	9606	27901495
ckmt1b	bisphenol A	C006780	80-05-7	CKMT1B	1159	Rattus norvegicus	10116	26496021
ckmt1b	bromfenacoum	C013418	56073-10-0	CKMT1B	1159	Rattus norvegicus	10116	28903499
ckmt1b	Cadmium Chloride	D019256	10108-64-2	CKMT1B	1159	Homo sapiens	9606	26220685
ckmt1b	CGP 52608	C092451	87958-67-6	CKMT1B	1159	Homo sapiens	9606	28238834
ckmt1b	Cisplatin	D002945	15663-27-1	CKMT1B	1159	Homo sapiens	9606	16217747
ckmt1b	Copper	D003300	7440-50-8	CKMT1B	1159	Rattus norvegicus	10116	30556269
ckmt1b	decabromobiphenyl ether	C010902	1163-19-5	CKMT1B	1159	Homo sapiens	9606	31326446
ckmt1b	Estradiol	D004958	50-28-2	CKMT1B	1159	Homo sapiens	9606	30165855
ckmt1b	Estradiol	D004958	50-28-2	CKMT1B	1159	Rattus norvegicus	10116	26496021
ckmt1b	Etoposide	D005047	33419-42-0	CKMT1B	1159	Homo sapiens	9606	16217747
ckmt1b	furan	C039281	110-00-9	CKMT1B	1159	Rattus norvegicus	10116	27387713
ckmt1b	ICG 001	C492448		CKMT1B	1159	Homo sapiens	9606	26191083
ckmt1b	Methimazole	D008713	60-56-0	CKMT1B	1159	Rattus norvegicus	10116	30047161
ckmt1b	Methotrexate	D008727	59-05-2	CKMT1B	1159	Homo sapiens	9606	16217747
ckmt1b	Mitomycin	D016685	50-07-7	CKMT1B	1159	Homo sapiens	9606	16217747
ckmt1b	Paraquat	D010269	4685-14-7	CKMT1B	1159	Rattus norvegicus	10116	32680482
ckmt1b	Propylthiouracil	D011441	51-52-5	CKMT1B	1159	Rattus norvegicus	10116	30047161
ckmt1b	Smoke	D012906		CKMT1B	1159	Rattus norvegicus	10116	19133281
ckmt1b	Sulfadimethoxine	D013412	122-11-2	CKMT1B	1159	Rattus norvegicus	10116	30047161
ckmt1b	Tobacco Smoke Pollution	D014028		CKMT1B	1159	Homo sapiens	9606	33660061
ckmt2	1,2,5,6-tetrabromocyclooctane	C540596		CKMT2	1160	Oryzias latipes	8090	27322799
ckmt2	1,2-Dimethylhydrazine	D019813	540-73-8	CKMT2	1160	Mus musculus	10090	22206623
ckmt2	1-Methyl-3-isobutylxanthine	D015056	28822-58-4	CKMT2	1160	Homo sapiens	9606	28628672
ckmt2	4,4'-diaminodiphenylmethane	C009505	101-77-9	CKMT2	1160	Mus musculus	10090	18648102
ckmt2	8-Bromo Cyclic Adenosine Monophosphate	D015124	23583-48-4	CKMT2	1160	Homo sapiens	9606	22079614
ckmt2	Acetaminophen	D000082	103-90-2	CKMT2	1160	Homo sapiens	9606	25704631
ckmt2	Acrolein	D000171	107-02-8	CKMT2	1160	Mus musculus	10090	17921335
ckmt2	Acrylamide	D020106	79-06-1	CKMT2	1160	Rattus norvegicus	10116	28959563
ckmt2	Air Pollutants	D000393		CKMT2	1160	Mus musculus	10090	32780721
ckmt2	Ammonium Chloride	D000643	12125-02-9	CKMT2	1160	Rattus norvegicus	10116	16483693
ckmt2	Amphetamine	D000661	300-62-9	CKMT2	1160	Rattus norvegicus	10116	30779732
ckmt2	arsenite	C015001	15502-74-6	CKMT2	1160	Homo sapiens	9606	23974009
ckmt2	Atrazine	D001280	1912-24-9	CKMT2	1160	Oncorhynchus mykiss	8022	22982499
ckmt2	Benzo(a)pyrene	D001564	50-32-8	CKMT2	1160	Homo sapiens	9606	22316170
ckmt2	Benzo(a)pyrene	D001564	50-32-8	CKMT2	1160	Mus musculus	10090	22228805
ckmt2	benzyloxycarbonylleucyl-leucyl-leucine aldehyde	C072553		CKMT2	1160	Mus musculus	10090	25566086
ckmt2	bisphenol A	C006780	80-05-7	CKMT2	1160	Homo sapiens	9606	27685785|28628672|31601247|34186270
ckmt2	bisphenol A	C006780	80-05-7	CKMT2	1160	Rattus norvegicus	10116	25181051|27178563|32145629
ckmt2	bisphenol F	C000611646		CKMT2	1160	Homo sapiens	9606	28628672|34186270
ckmt2	Cadmium	D002104	7440-43-9	CKMT2	1160	Homo sapiens	9606	35301059
ckmt2	Cadmium Chloride	D019256	10108-64-2	CKMT2	1160	Homo sapiens	9606	35301059
ckmt2	Cantharidin	D002193	56-25-7	CKMT2	1160	Mus musculus	10090	36907384
ckmt2	CGP 52608	C092451	87958-67-6	CKMT2	1160	Homo sapiens	9606	28238834
ckmt2	Ciguatoxins	D002922	11050-21-8	CKMT2	1160	Mus musculus	10090	18353800
ckmt2	Clofibrate	D002994	637-07-0	CKMT2	1160	Oikopleura dioica	34765	22300585
ckmt2	cupric chloride	C029892	7447-39-4	CKMT2	1160	Mus musculus	10090	29617964
ckmt2	Cyclosporine	D016572	59865-13-3	CKMT2	1160	Homo sapiens	9606	25562108
ckmt2	decabromobiphenyl ether	C010902	1163-19-5	CKMT2	1160	Rattus norvegicus	10116	23914054
ckmt2	Decitabine	D000077209	2353-33-5	CKMT2	1160	Mus musculus	10090	15251184
ckmt2	Dexamethasone	D003907	50-02-2	CKMT2	1160	Gallus gallus	9031	34464682
ckmt2	Dexamethasone	D003907	50-02-2	CKMT2	1160	Homo sapiens	9606	28628672
ckmt2	Dexamethasone	D003907	50-02-2	CKMT2	1160	Mus musculus	10090	33567340
ckmt2	Dichloroacetic Acid	D003999	79-43-6	CKMT2	1160	Mus musculus	10090	28962523
ckmt2	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	CKMT2	1160	Mus spretus	10096	29554563
ckmt2	Diethylhexyl Phthalate	D004051	117-81-7	CKMT2	1160	Mus musculus	10090	28085963
ckmt2	Dioxins	D004147		CKMT2	1160	Rattus norvegicus	10116	35440735
ckmt2	domoic acid	C012301	14277-97-5	CKMT2	1160	Macaca fascicularis	9541	36102641
ckmt2	Doxorubicin	D004317	23214-92-8	CKMT2	1160	Homo sapiens	9606	29385562|29803840
ckmt2	Doxorubicin	D004317	23214-92-8	CKMT2	1160	Rattus norvegicus	10116	15764680|17935690
ckmt2	echimidine	C000615871		CKMT2	1160	Rattus norvegicus	10116	34185104
ckmt2	Estradiol	D004958	50-28-2	CKMT2	1160	Mus musculus	10090	19484750
ckmt2	Estradiol	D004958	50-28-2	CKMT2	1160	Rattus norvegicus	10116	32145629
ckmt2	Fonofos	D004397	944-22-9	CKMT2	1160	Homo sapiens	9606	22847954
ckmt2	Fulvestrant	D000077267	129453-61-8	CKMT2	1160	Homo sapiens	9606	31601247
ckmt2	Glyphosate	D000097797		CKMT2	1160	Platichthys flesus	8260	16532367
ckmt2	Graphite	D006108	7782-42-5	CKMT2	1160	Mus musculus	10090	27440207
ckmt2	guanidinopropionic acid	C005775		CKMT2	1160	Rattus norvegicus	10116	9309701
ckmt2	heliotrine	C010178		CKMT2	1160	Rattus norvegicus	10116	34185104
ckmt2	indeno(1,2,3-cd)pyrene	C041508	193-39-5	CKMT2	1160	Mus musculus	10090	26377693
ckmt2	Indomethacin	D007213	53-86-1	CKMT2	1160	Homo sapiens	9606	28628672
ckmt2	Ivermectin	D007559	70288-86-7	CKMT2	1160	Homo sapiens	9606	32959892
ckmt2	JP8 aviation fuel	C098607		CKMT2	1160	Rattus norvegicus	10116	35440735
ckmt2	Nanotubes, Carbon	D037742		CKMT2	1160	Mus musculus	10090	25620056
ckmt2	Nickel	D009532	7440-02-0	CKMT2	1160	Homo sapiens	9606	24768652|25583101
ckmt2	Nicotine	D009538		CKMT2	1160	Homo sapiens	9606	16949557
ckmt2	N-nitroso-tris-chloroethylurea	C572573		CKMT2	1160	Mus musculus	10090	27935865
ckmt2	Oxygen	D010100	7782-44-7	CKMT2	1160	Mus musculus	10090	30529165
ckmt2	Ozone	D010126	10028-15-6	CKMT2	1160	Mus musculus	10090	12763052
ckmt2	Ozone	D010126	10028-15-6	CKMT2	1160	Rattus norvegicus	10116	33146391
ckmt2	Parathion	D010278	56-38-2	CKMT2	1160	Homo sapiens	9606	22847954
ckmt2	Particulate Matter	D052638		CKMT2	1160	Mus musculus	10090	17295261|32780721
ckmt2	perfluorooctanoic acid	C023036	335-67-1	CKMT2	1160	Tursiops truncatus	9739	26794494
ckmt2	Pioglitazone	D000077205	111025-46-8	CKMT2	1160	Mus musculus	10090	27935865
ckmt2	pirinixic acid	C006253	50892-23-4	CKMT2	1160	Rattus norvegicus	10116	12832660
ckmt2	Plant Extracts	D010936		CKMT2	1160	Homo sapiens	9606	23557933
ckmt2	platyphylline	C008937	480-78-4	CKMT2	1160	Rattus norvegicus	10116	34185104
ckmt2	Resveratrol	D000077185		CKMT2	1160	Homo sapiens	9606	23557933
ckmt2	senecionine	C009237	130-01-8	CKMT2	1160	Rattus norvegicus	10116	34185104
ckmt2	Streptozocin	D013311	18883-66-4	CKMT2	1160	Rattus norvegicus	10116	16684804
ckmt2	Sunitinib	D000077210		CKMT2	1160	Homo sapiens	9606	31533062
ckmt2	T-2 Toxin	D013605	21259-20-1	CKMT2	1160	Rattus norvegicus	10116	26141394
ckmt2	terbufos	C012568	13071-79-9	CKMT2	1160	Homo sapiens	9606	22847954
ckmt2	Tetrachlorodibenzodioxin	D013749	1746-01-6	CKMT2	1160	Homo sapiens	9606	21296121
ckmt2	Tetrachlorodibenzodioxin	D013749	1746-01-6	CKMT2	1160	Mus musculus	10090	15251184
ckmt2	titanium dioxide	C009495	13463-67-7	CKMT2	1160	Mus musculus	10090	23557971
ckmt2	Tobacco Smoke Pollution	D014028		CKMT2	1160	Mus musculus	10090	20133372
ckmt2	Trichloroethylene	D014241	79-01-6	CKMT2	1160	Rattus norvegicus	10116	27618143
ckmt2	tris(1,3-dichloro-2-propyl)phosphate	C016805	13674-87-8	CKMT2	1160	Homo sapiens	9606	26179874
ckmt2	triticonazole	C412303		CKMT2	1160	Rattus norvegicus	10116	36084822
ckmt2	Tunicamycin	D014415	11089-65-9	CKMT2	1160	Mus musculus	10090	17127020
ckmt2	Valproic Acid	D014635	99-66-1	CKMT2	1160	Homo sapiens	9606	37505509
ckmt2	vanadyl sulfate	C034028	27774-13-6	CKMT2	1160	Rattus norvegicus	10116	16684804
ckmt2	Vehicle Emissions	D001335		CKMT2	1160	Mus musculus	10090	17295261|25560391
ckmt2	XL147	C581157		CKMT2	1160	Mus musculus	10090	27935865
slc16a12	1,2-Dimethylhydrazine	D019813	540-73-8	SLC16A12	387700	Mus musculus	10090	22206623
