# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
slc6a8	Neointima	MESH:D058426	SLC6A8	6535	Pathology (process)	Hydrogen Peroxide	10.76		15867141
slc6a8	Neointima	MESH:D058426	SLC6A8	6535	Pathology (process)	Zidovudine	10.76		20621964
slc6a8	Neonatal Abstinence Syndrome	MESH:D009357	SLC6A8	6535	Infant-newborn disease|Mental disorder|Substance-related disorder	Caffeine	6.96		19409249
slc6a8	Neonatal Abstinence Syndrome	MESH:D009357	SLC6A8	6535	Infant-newborn disease|Mental disorder|Substance-related disorder	Valproic Acid	6.96		8215567
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	67.65		27519288
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	67.65		20416286
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	9,10-Dimethyl-1,2-benzanthracene	67.65		29663660
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Arsenic	67.65		23100159|25868784
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Arsenic Trioxide	67.65		15962302|16624393|22521957|24680928|25728215|25791921
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Benzo(a)pyrene	67.65		24847786|25724548|29746904|30236600
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	bisphenol A	67.65		25312822|26546977|27366082|28466560|33683587
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Cadmium	67.65		24015267|25069788
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Cadmium Chloride	67.65		26514923|28527916|28830677|33129824
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Chlorpyrifos	67.65		32800223|32956863
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Doxorubicin	67.65		23911960
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	epigallocatechin gallate	67.65		22348037
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Ethanol	67.65		22331491|26014148
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Glyphosate	67.65		32800223
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Hydrogen Peroxide	67.65		21749277|22580338
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	(+)-JQ1 compound	67.65		26390243
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Nanotubes, Carbon	67.65		23634900
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Oxygen	67.65		21994956|28574600
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Particulate Matter	67.65		27995036|28846189
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Quercetin	67.65		14593496|21308698|21867678|26676551|27279714|27468969
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Tamoxifen	67.65		23531514|2846159
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Tetradecanoylphorbol Acetate	67.65		15962302|19447859|20188714|22634262|22696189|23899529|24211270|24951586|25656647|25866363|26807887|28731287|30259628|9848099
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Tobacco Smoke Pollution	67.65		27087172|29501572|32739445
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Tretinoin	67.65		16461808
slc6a8	Neoplasm Invasiveness	MESH:D009361	SLC6A8	6535	Cancer|Pathology (process)	Warfarin	67.65		26206560
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Arsenic	56.57		23891734|30428081|33047385
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Arsenic Trioxide	56.57		15888669|19822495|20592496|22521957|25047463
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Benzo(a)pyrene	56.57		25724548|29746904
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	bisphenol A	56.57		21988766
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Carbamazepine	56.57		24352538
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	chromium hexavalent ion	56.57		23518002
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Cisplatin	56.57		20801905|21975929|2943876|2981619|30396169|35866996
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Dietary Fats	56.57		29335545
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Doxorubicin	56.57		11401310|1573414|18259882|2981619|6861082
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Ethanol	56.57		22331491|26014148
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Hydrogen Peroxide	56.57		12538496|18930813|22580338
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Oxygen	56.57		28574600
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Quercetin	56.57		23061908|24275163|25971889|33070227
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Sunitinib	56.57		22269210|22374800
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Tamoxifen	56.57		10969600|19393235|26515726
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Tetrachlorodibenzodioxin	56.57		21948867
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Tetradecanoylphorbol Acetate	56.57		19447859|23288142
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Tretinoin	56.57		15982179
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	trichostatin A	56.57		23770000
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Valproic Acid	56.57		1729766
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Warfarin	56.57		26206560
slc6a8	Neoplasm Metastasis	MESH:D009362	SLC6A8	6535	Cancer|Pathology (process)	Zoledronic Acid	56.57		15867366|17070308|17312309|19139120
slc6a8	Neoplasm Micrometastasis	MESH:D061206	SLC6A8	6535	Cancer|Pathology (process)	Copper	4.00		24210000
slc6a8	Neoplasm Recurrence, Local	MESH:D009364	SLC6A8	6535	Cancer|Pathology (process)	Arsenic Trioxide	12.73		26285909
slc6a8	Neoplasm Recurrence, Local	MESH:D009364	SLC6A8	6535	Cancer|Pathology (process)	Cisplatin	12.73		24158386
slc6a8	Neoplasm Recurrence, Local	MESH:D009364	SLC6A8	6535	Cancer|Pathology (process)	Tamoxifen	12.73		19410462
slc6a8	Neoplasm Recurrence, Local	MESH:D009364	SLC6A8	6535	Cancer|Pathology (process)	Tretinoin	12.73		15982179|26285909
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	9,10-Dimethyl-1,2-benzanthracene	110.56		11544531|22485181
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	acetamide	110.56		15356919
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Aluminum	110.56		11062715
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Arsenic	110.56		17366768|19440436|21473387|21565247|22634503|22949133|32062438
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Arsenic Trioxide	110.56		10639594|15888669|20219070
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Benzo(a)pyrene	110.56		11141357|12174585|19216581|20206614|31702096|32062438
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	bisphenol A	110.56		32804211
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Cadmium	110.56		11353138|17916923|19270787|21473387|22068173|23151207
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Cadmium Chloride	110.56		15551354|22112500
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	chromium hexavalent ion	110.56		17938725
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Cisplatin	110.56		1508652|1659980|16773208|19833167|20087171|21273262|21735354|22010829|22019697|2680578|6600010|8312290|9113122|9381703
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Copper	110.56		23792645
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Decitabine	110.56		17925555|19116145|19470736
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Diazinon	110.56		16236997
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Dieldrin	110.56		8820588
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Doxorubicin	110.56		10912462|11295089|11350909|12322705|14526329|15493354|16290101|1905199|19714248|2054792|22048646|28571774|4617354|6600010|679856|691145|7147362|7805190|947037|9488597
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Fenretinide	110.56		15958647|17353921|20637870
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Folic Acid	110.56		6061664
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	fullerene C60	110.56		22108244
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Glyphosate	110.56		35440735
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Hexachlorocyclohexane	110.56		12807735|16818664|23132770
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Oxygen	110.56		14604972|14686790
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Particulate Matter	110.56		26047618|32066433
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	pirinixic acid	110.56		17405874
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Piroxicam	110.56		16684565
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Quercetin	110.56		15185748|21177254
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Sunitinib	110.56		23288144
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Tamoxifen	110.56		17597106
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Tetrachlorodibenzodioxin	110.56		18192277|21810551|8910955
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Tobacco Smoke Pollution	110.56		15823687|26017925|28500316|8614291
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Toluene	110.56		16537716
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Tretinoin	110.56		16594593|16946489
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	tris(1,3-dichloro-2-propyl)phosphate	110.56		24407104
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Urethane	110.56		15625555
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Valproic Acid	110.56		22580532
slc6a8	Neoplasms	MESH:D009369	SLC6A8	6535	Cancer	Vitamin E	110.56		15962462
slc6a8	Neoplasms, Bone Tissue	MESH:D018213	SLC6A8	6535	Cancer	Doxorubicin	3.47		278643
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	1,2-Dimethylhydrazine	109.55		15884131|22206623|22282992|25824412|29155087|33548266|34627785|7226115
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	109.55		21613822
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	9,10-Dimethyl-1,2-benzanthracene	109.55		20043298|20599847|20691676|20816777|24213724|25770929|27091720|32623939|33347680
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Arsenic	109.55		22843710|23743303
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Arsenic Trioxide	109.55		21434348|21687957|22362285|23029451|23159075|23440206|23861973|24061648|24126434|24345465|24691991|25416439|25728215|27784375|27794399
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Benzo(a)pyrene	109.55		18057710|28681665|3037147|33044785|33939976|35487446|36736873|8912846
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	bisphenol A	109.55		24424067|29050248|34910997|36608567
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Cadmium	109.55		20049202
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Cadmium Chloride	109.55		26220685
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Caffeine	109.55		17188726|36807623
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Captan	109.55		8441825
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Cisplatin	109.55		17557286|17878523|17886225|20705681|21216935|21273587|21435101|21442130|21445297|21500194|21551258|21613822|2316090|24999622|25665769|25987058|28408137|3118551|32201246|34664776|34822033|35088190|35866996|545820|6539460|6541340|6800090
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Copper	109.55		20971185
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Copper Sulfate	109.55		25320179
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Decitabine	109.55		1703037
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Doxorubicin	109.55		17878523|20957741|25887995|31101655|32640329|36807623|6585590
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Dronabinol	109.55		27635674
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Ethylnitrosourea	109.55		12791512|16707424|175631
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Folic Acid	109.55		10449194
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	folpet	109.55		8441825
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Ibuprofen	109.55		15746067
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	JP8 aviation fuel	109.55		18717520
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Panobinostat	109.55		24157872
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Quercetin	109.55		21138867|25293876|26676551|28251795|32537472
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	sodium bichromate	109.55		26091798|28624442
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Tamoxifen	109.55		14976343|15604281|17767197|17876043|21075781|23159075|7588234|7923186
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Tetrachlorodibenzodioxin	109.55		31082521|679184|9496914
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Tetradecanoylphorbol Acetate	109.55		20043298|20691676|25770929
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Thioacetamide	109.55		22810956
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Tretinoin	109.55		11590323|17701358|18098270|19731824
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	trichostatin A	109.55		26768552
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Urethane	109.55		10626233|11552296|15582191|18465119|26524634|7471817
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Vorinostat	109.55		16645722|17681667|18630516|19282831|19509267|20957741|21527555
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Warfarin	109.55		26206560
slc6a8	Neoplasms, Experimental	MESH:D009374	SLC6A8	6535	Cancer	Zoledronic Acid	109.55		24157872
slc6a8	Neoplasms, Germ Cell and Embryonal	MESH:D009373	SLC6A8	6535	Cancer	Cisplatin	2.49		12078977|1690581|18643784|2413982|2447295|2472472|2476531|2983893|6168223
slc6a8	Neoplasms, Glandular and Epithelial	MESH:D009375	SLC6A8	6535	Cancer	Cisplatin	8.59		21924258
slc6a8	Neoplasms, Glandular and Epithelial	MESH:D009375	SLC6A8	6535	Cancer	Tobacco Smoke Pollution	8.59		29545142
slc6a8	Neoplasms, Hormone-Dependent	MESH:D009376	SLC6A8	6535	Cancer	Tamoxifen	3.04		12058236|19189210|19196722|19200415|8500499
slc6a8	Neoplastic Processes	MESH:D009385	SLC6A8	6535	Cancer|Pathology (process)	perfluorooctane sulfonic acid	2.80		37224071
slc6a8	Neovascularization, Pathologic	MESH:D009389	SLC6A8	6535	Pathology (process)	Cadmium	28.97		21984483
slc6a8	Neovascularization, Pathologic	MESH:D009389	SLC6A8	6535	Pathology (process)	Chlorpyrifos	28.97		32526215
slc6a8	Neovascularization, Pathologic	MESH:D009389	SLC6A8	6535	Pathology (process)	chromium hexavalent ion	28.97		23748240
slc6a8	Neovascularization, Pathologic	MESH:D009389	SLC6A8	6535	Pathology (process)	Cisplatin	28.97		17557286
slc6a8	Neovascularization, Pathologic	MESH:D009389	SLC6A8	6535	Pathology (process)	Copper	28.97		17308104|24210000
slc6a8	Neovascularization, Pathologic	MESH:D009389	SLC6A8	6535	Pathology (process)	Oxygen	28.97		14604972|16303979
slc6a8	Neovascularization, Pathologic	MESH:D009389	SLC6A8	6535	Pathology (process)	Tamoxifen	28.97		7923186
slc6a8	Neovascularization, Pathologic	MESH:D009389	SLC6A8	6535	Pathology (process)	Vorinostat	28.97		19509267
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Acetaminophen	47.88		2969590
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Ampicillin	47.88		753962
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Cadmium	47.88		25240712
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Dietary Fats	47.88		29988851
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Doxorubicin	47.88		12380902|23707763
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	(+)-JQ1 compound	47.88		26590112
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Piroxicam	47.88		3227521|3692097
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Propylthiouracil	47.88		11307296|566489
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Tetrachlorodibenzodioxin	47.88		20728533
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	tributyltin	47.88		27521499
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	trichostatin A	47.88		23707763
slc6a8	Nephritis	MESH:D009393	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Valproic Acid	47.88		23707763
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Acetaminophen	49.17		12832150|16354242|16532256|2031841|6604293|7100020|9328634|9796356
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Ampicillin	49.17		1128370|2935070|3706419|4137531|441462|4826628|5109877|636917|6604293|6649724|7354769
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Caffeine	49.17		10803761|6683361
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Carbamazepine	49.17		11346062|11431905|12005248|12430739|1494733|15229826|3579484|7229772|9038040
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Cisplatin	49.17		15464296
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Creatine	49.17		10075534
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Cyclosporine	49.17		16114793
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Diflunisal	49.17		6444363|7100020
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Folic Acid	49.17		15013062
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Ibuprofen	49.17		10791141|14627791|1561566|17879100|18468752|3670248|6375363|7914617|7932183|8134235|8820499|9481750
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	methylmercuric chloride	49.17		27720909
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Piroxicam	49.17		3993703|6691775|8298379
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Propylthiouracil	49.17		10344375|11014318|16354242|17985400|7942812|9550661
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Tretinoin	49.17		11604554
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Valproic Acid	49.17		11891102|15785938|17069740|3124010|8684554
slc6a8	Nephritis, Interstitial	MESH:D009395	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Warfarin	49.17		18380703|2500616
slc6a8	Nephrocalcinosis	MESH:D009397	SLC6A8	6535	Metabolic disease|Urogenital disease (female)|Urogenital disease (male)	Acetaminophen	6.00		6126946
slc6a8	Nephrocalcinosis	MESH:D009397	SLC6A8	6535	Metabolic disease|Urogenital disease (female)|Urogenital disease (male)	Cyclosporine	6.00		8887267
slc6a8	Nephrolithiasis	MESH:D053040	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Zidovudine	3.53		10877738|11434632
slc6a8	Nephrosclerosis	MESH:D009400	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Dietary Fats	9.90		27551045|32035863
slc6a8	Nephrosclerosis	MESH:D009400	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Doxorubicin	9.90		10515446|11798627|28318631
slc6a8	Nephrosclerosis	MESH:D009400	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Ibuprofen	9.90		7579049
slc6a8	Nephrosis	MESH:D009401	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Doxorubicin	8.41		10412735|10598677|10694226|11402726|11849387|11972865|11981059|14736955|15157388|1565188|1586478|16352916|1658168|16636307|16899518|16959826|17061561|18791746|19149925|19225054|19459743|19889873|20299353|2161275|2340227|2483554|2559236|3054313|3107051|3784288|4038407|6195386|6632777|7731104|7900854|7977444|8139738|8583697|9102927|9334259|9406656
slc6a8	Nephrosis	MESH:D009401	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	lead acetate	8.41		12237977|12425114
slc6a8	Nephrosis	MESH:D009401	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Tretinoin	8.41		12660332
slc6a8	Nephrosis, congenital	MESH:C535761	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Cyclosporine	3.42		1867984
slc6a8	Nephrosis, Lipoid	MESH:D009402	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Atenolol	20.29		3115369
slc6a8	Nephrosis, Lipoid	MESH:D009402	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Cyclosporine	20.29		17954296|3590804
slc6a8	Nephrosis, Lipoid	MESH:D009402	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Dietary Fats	20.29		22193921
slc6a8	Nephrosis, Lipoid	MESH:D009402	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Ibuprofen	20.29		2741936
slc6a8	Nephrosis, Lipoid	MESH:D009402	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Piroxicam	20.29		3993703
slc6a8	Nephrotic Syndrome	MESH:D009404	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Ampicillin	19.61		1630702|7354769
slc6a8	Nephrotic Syndrome	MESH:D009404	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Cyclosporine	19.61		11598405|17019561|17877123|18481113|19348381|3590804|7947043
slc6a8	Nephrotic Syndrome	MESH:D009404	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Doxorubicin	19.61		10416216|10515446|10755708|11014987|11208990|11560405|12898918|15323171|15323177|15640375|16145984|16145985|16889571|17661229|18066968|18218687|18651549|18768591|1940584|19480741|3377683|6416889|6471809|6525317|6819645|7659954|7748275|7798797|8194094|8282368|8318687|8506949|8792405|9132646|9402089|9573539|9630036
slc6a8	Nephrotic Syndrome	MESH:D009404	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Ethanol	19.61		29548890
slc6a8	Nephrotic Syndrome	MESH:D009404	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Ibuprofen	19.61		10052505|3670248|3729219
slc6a8	Nephrotic Syndrome	MESH:D009404	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Piroxicam	19.61		8298379
slc6a8	Nephrotic Syndrome	MESH:D009404	SLC6A8	6535	Urogenital disease (female)|Urogenital disease (male)	Tamoxifen	19.61		7840519
slc6a8	Nerve Compression Syndromes	MESH:D009408	SLC6A8	6535	Nervous system disease	Warfarin	4.15		3985451|6186784|6877563|9222930
