ID,EntrezGeneID,GeneSymbol,GB_ACC,PROBE_DERIVED_FROM_TRANSCRIPT,SPOT_ID,RosettaGeneModelID,GENE_ID,GSM493540,GSM493541,GSM493542,GSM493543,GSM493544,GSM493545,GSM493546,GSM493547,GSM493548,GSM493549,GSM493550,GSM493551,GSM493552,GSM493553
100104509_TGI_at,237310,Il22ra2,BC126872,BC126872,,MMG00250177,237310,2.7385733030055888,2.9655626696833406,2.7937294481425687,2.5920862244671503,2.8500993041969647,2.5528442849967505,2.80665401423206,2.7296832759757903,2.7590066552564,2.7329420831339855,2.702391584308051,2.749920364859095,2.7329203821082575,2.589475877911847
100104510_TGI_at,72162,Dhx36,AI452301,AI452301,,MMG00216243,72162,7.042232830504405,7.1038207202153,7.218607793771177,6.986035421588058,6.9496995029189605,7.059321745297248,7.147996536112054,7.214087882458793,7.219390233065464,7.1951891057864215,7.155245286018675,7.318334016173716,7.1460401210732725,7.166766653305287
100104511_TGI_at,52669,D14Ertd611e,BG069972,BG069972,,MMG00275104,52669,3.8598801222031938,3.0280740248275975,2.959862870422507,2.7223348644145537,2.6354758070130773,2.6354758070130773,3.468635445967137,3.3869488648357735,3.177519202597814,3.049090527138619,3.212662714148783,3.101246656683439,3.021373120389881,2.9867203760790746
100104512_TGI_at,97031,C430004E15Rik,NM_175286,NM_175286,,MMG00208512,97031,8.08834463122068,7.971973424519288,8.120781669578,8.120920047275964,8.062155719000543,8.063034227571517,7.991519578576796,7.933226203513122,7.918894237000271,8.029256854121353,8.037142778017826,7.949009000501302,8.109980530105013,7.947913324540587
100104513_TGI_at,59006,Myoz2,NM_021503,NM_021503,,MMG00215980,59006,4.9361196534126535,5.0308524954798495,4.981934829780736,4.575814523844261,4.642447431829056,4.6942060349239965,4.4595234235825005,4.737600240372268,4.652033251131694,4.760609516783132,4.869037322905695,4.431221783910303,4.837933153079241,4.764797298320003
100104514_TGI_at,67126,Atp5e,NM_025983,NM_025983,,MMG00210219,67126,11.380677182584002,11.424606380173763,11.56082818592667,11.403047557760434,11.422103935021761,11.427801203320119,11.441390934447044,11.428865393927868,11.437662148117907,11.406422615885324,11.525989559885335,11.431438422251963,11.489129995889803,11.50597481529298
100104515_TGI_at,108907,Nusap1,BC009096,BC009096,,MMG00316847,108907,2.964823707127193,2.9419513925136327,2.661453187638191,2.786429083203056,3.016888497072989,3.1003385503436958,2.853576546254797,2.964823707127193,2.9190158448766765,2.993982248740526,2.7483538856293896,2.935044795444579,3.1702135116004357,3.274336217213804
100104516_TGI_at,269723,BC030343,AK039135,AK039135,,MMG00239310,269723,2.7294875132657435,2.67757589343544,2.7149927775376512,2.7579406453946276,2.784818033297071,2.71966535377182,2.9715343574590483,2.732876979077496,2.7501562622850524,2.6030743807423806,2.6987518877846766,2.7696659659409293,2.7755562918459447,2.7004619132786822
100104517_TGI_at,384482,EG384482,XM_917592,XM_917592,,MMG00231381,384482,4.285624154873899,4.117129821001713,4.119007497440804,4.0152031627729485,4.526469504640831,4.227486949400408,4.437307649645142,4.28352919920276,4.271089466265599,4.141547234092719,4.228864855998545,4.264806629532066,4.358262620793493,4.296875838376962
100104518_TGI_at,171268,V1rg12,NM_134234,NM_134234,,MMG00296111,171268,4.204015477399888,4.140443296532187,4.070389327891398,3.9710008606097698,3.829839414274271,4.021950480876454,4.117686732190514,4.099303621437147,4.199884317106016,4.118293271403614,4.088548697010238,4.448940585079853,3.9276594607030906,4.133875834753735
100104519_TGI_at,NA,,AK044498,AK044498,,MMG00269058,NA,2.4144603058160983,2.475136777520501,2.8143453349632197,2.4284640262579793,2.4313287750326524,2.1639495040537358,2.585275050788314,1.9941452211382065,2.3825842573544955,2.4749032372462736,2.5654753214649566,2.475785302215132,2.3616841529710295,2.6677332043565993
100104520_TGI_at,NA,,AV110407,AV110407,,MMG00354285,NA,2.748182113214323,3.095873798231801,3.281876258041914,2.805581378464516,2.637494325206311,2.8393549796546487,2.7163983352231824,2.7489334665845946,2.834792104764455,2.9715159642997295,3.595718473354068,3.2443543202001583,2.8473154729900503,2.82989014141291
100104521_TGI_at,17772,Mtm1,NM_019926,NM_019926,,MMG00222795,17772,7.1588267703478445,7.109764850216951,6.840342374772472,7.173407308363023,7.234723563091704,7.285921865401394,7.345597741069033,7.135880603983203,7.170213511600436,7.22044217732854,7.109940321045753,7.189857167372011,7.244132604788987,7.1790710885961895
100104522_TGI_at,15006,H2-Q1,NM_010390,NM_010390,,MMG00321474,15006,2.8451487818438976,2.6275368026898978,2.8050654041806067,2.53131907235479,2.5041118640088307,2.777556482309351,2.6295198248324234,2.6288435706286517,2.4311147848528383,2.4630207725554683,2.6948356301019762,2.5627186639707484,2.8232602282334436,2.5891402615102663
100104523_TGI_at,83962,Btbd1,CA317745,CA317745,,MMG00246573,83962,7.707764962404099,7.742159179108839,7.594148408933343,7.9315896948415245,8.000985880380654,7.922235318963343,7.799803552779988,7.7739310701590565,7.7528823662730915,7.566142348198961,7.542200000247101,7.8220245587282085,8.095066246378295,7.948975138120886
100104524_TGI_at,243085,Ugt2b35,AK083294,AK083294,,MMG00235617,243085,5.5223539774503285,5.639101897984726,5.848204779926228,5.53823084430559,5.566994718800688,4.9955975783220135,5.062186486631835,5.635597694248186,5.595867630129179,5.564359875612561,5.696113476138524,5.5223539774503285,5.193318366346823,5.5100567871959845
100104525_TGI_at,76889,Adck4,NM_133770,NM_133770,,MMG00300314,76889,7.713737049821165,7.711647703090437,7.707531692937603,7.5963999940558855,7.577422029980273,7.49718840389079,7.555435035722967,7.553246060145792,7.5416797723009275,7.497416767872519,7.640689608262706,7.525700890045152,7.431629645031634,7.466745382257147
100104526_TGI_at,552911,,AK044131,AK044131,,MMG00217636,552911,4.884470934795386,5.098836398136725,4.549157791939696,4.712386679056579,5.117375054656672,5.029978450516496,4.561026689636026,4.482912802870846,4.884817678378095,4.845008235805804,4.303941444497472,4.706425565164816,4.734958853050968,4.679198570566922
100104527_TGI_at,12502,Cd3g,NM_009850,NM_009850,,MMG00257939,12502,2.948320503863062,3.1324616856763816,2.835944279925777,2.7174735405203516,2.5421094383319427,2.824625307424106,2.9876483005312218,2.8992143081132786,3.326580490289172,3.419255717969129,3.2895689140448963,3.4406466225215073,3.297338173601829,2.9605858446500593
100104528_TGI_at,74775,Lmbr1l,NM_029098,NM_029098,,MMG00301306,74775,6.9762066630728,6.9248742472574705,6.921091135768403,6.94989206088449,6.923459416893922,6.8023767739880014,6.83130470997758,6.661108246812605,6.61599150666543,6.805871532924743,6.441081715941776,6.7720400315574985,6.601873277387884,6.652604085546597
100104529_TGI_at,12752,Cln3,,non-public,ENSEMBLE: ENSMUST00000084589,MMG00241285,12752,6.856858738981,6.925144938233261,6.932582097751698,6.943050431503581,6.880996459623939,7.068820188070591,6.900915098219942,6.700780930653183,6.775867029647797,6.921824279056199,6.82889810228802,6.904515408138511,7.000475560132484,6.804856382081436
100104530_TGI_at,NA,,AK145973,AK145973,,MMG00298017,NA,2.8813709608654405,2.927422428739871,2.7896666602114877,2.986137844099217,2.647475695519136,2.949478904937202,2.8197294865158433,2.858398818698923,2.7588361466015145,2.8047144362308054,2.858398818698923,2.6403664212159663,2.6529682688746448,2.828347238767998
100104531_TGI_at,13382,Dld,NM_007861,NM_007861,,MMG00276732,13382,9.79143528143921,9.660325944725273,9.447148332038276,9.651561748019498,9.840550409797244,9.786752678054551,9.81603052198229,10.112831079526488,10.187624996376776,9.816993699693315,9.725848155144414,9.801372580057102,9.829166476850554,9.87749289119406
100104532_TGI_at,75187,4930543N07Rik,AK016032,AK016032,,MMG00242164,75187,4.182446001459114,4.237395455267267,4.2135105964562785,3.6737486197743703,3.71812047177048,3.7490407708443176,3.786585907541038,3.889415132642606,4.255357211843402,3.7232964280377514,4.269362354647635,4.104101783364128,3.6490175651315995,3.879264657571067
100104533_TGI_at,NA,,AK040143,AK040143,,MMG00291881,NA,7.808031670666704,7.792120676379014,7.558156641468727,7.676102353338166,7.804604095945083,7.685593305063879,7.757285991555031,7.646580309918606,7.588253648979107,7.482127077918579,7.313552428192392,7.635487415764859,7.420072219301774,7.438786863422519
100104534_TGI_at,68515,1110012N22Rik,,non-public,ENSEMBLE: ENSMUST00000026134,MMG00262469,68515,7.134482794722143,7.289268265925434,7.318874467164395,7.002223192408886,7.049529488023238,6.9457481456288805,7.138593330439807,7.1974132991393684,7.147508189800997,7.065893229017223,7.479182856526285,7.1833435876729395,7.105516754519168,7.142776925088173
100104535_TGI_at,23887,Ggt5,NM_011820,NM_011820,,MMG00250254,23887,3.9559079132977923,3.9613084567567713,4.148779579871394,4.197267813255204,4.04875059470294,4.158619785782227,3.885691493178783,3.8185131565322084,4.009669646285307,3.9162377678677713,4.049055665959396,3.9016199517005132,4.013837401070291,3.868341061759121
100104536_TGI_at,66108,Ndufa9,BY039306,BY039306,,MMG00234134,66108,10.623331094704769,10.667020771874764,10.63620951414123,10.70282166554749,10.7206764034423,10.80981442280573,10.650046389064416,10.839349703966048,10.833374074195575,10.646369968457684,10.831342716877373,10.658475000500578,10.808298161962497,10.6371488615593
100104537_TGI_at,73321,1700042O10Rik,AK006690,AK006690,,MMG00263937,73321,3.6521537475526933,3.6532778957689658,3.431489246840414,3.6428055252966676,3.6137202281800596,3.7575460220235612,3.407556699264813,3.5857437489660016,3.518950514924372,3.632361289596567,3.763581543254474,3.490390424142441,3.4267478089065775,3.734124295628349
100104538_TGI_at,56226,Espn,NM_207687,NM_207687,,MMG00224154,56226,7.332841278322408,7.37555905560965,7.24061676742445,7.288397323950137,7.221754338536536,7.624973794471061,7.412114209238104,7.53022059888511,7.397958652285799,7.437500748976364,7.540341181271071,7.42781649461073,7.66055217682796,7.600392421385917
100104539_TGI_at,66747,4933400A11Rik,,non-public,ENSEMBLE: ENSMUST00000068894,MMG00223693,66747,2.845510123083573,2.668482249541329,2.6145213981702726,2.587677021009825,2.2848102225302287,2.407706242901189,2.486353976002037,2.5164438563016813,2.6218057347471655,2.691623493115934,2.887837171086741,2.5834468750854427,2.4187566578764295,2.7854668541676775
100104540_TGI_at,76221,6430598H11Rik,AK018288,AK018288,,MMG00227122,76221,3.148218272154145,3.2208871114600175,3.2228818241348973,2.962993145460383,2.848537815781141,2.8965818641279997,3.0927148635226454,2.8635816960055913,3.180131944311569,2.9872662862698256,3.211962252058817,3.1063315672592453,2.866136488739755,2.66814182266774
100104542_TGI_at,68465,Adipor2,NM_197985,NM_197985,,MMG00231851,68465,9.334210480329553,9.467992865781532,9.671181719248912,9.457616862516382,9.356738940051684,9.755450277219852,9.636738799175554,9.651857329802743,9.702405957048121,9.435414198906223,9.456880466476816,9.39569371205685,9.504000599524465,9.421919858475333
100104543_TGI_at,78573,D530037P16Rik,AK021311,AK021311,,MMG00214608,78573,2.8585579577590927,3.176227015367008,2.8595521793719505,2.7768409432675174,2.869140992630466,2.59912732633497,2.9109628608302245,2.738032793681325,2.8969886581644997,2.795538392158272,2.800475439302936,2.9319099375217137,2.9913903252481377,2.706088448791184
100104544_TGI_at,67344,Tctex1d1,NM_026100,NM_026100,,MMG00229694,67344,4.4984104488609775,4.683309063943143,4.519441259628039,4.630568557633736,4.79766152585376,4.647418131167856,4.7133988882065365,4.295583449531003,4.7329475083394135,4.3937593969526665,4.664090255575208,4.65917676554233,4.42402852271405,4.5340865106149515
100104545_TGI_at,74413,Tc2n,AK053942,AK053942,,MMG00280465,74413,4.467422960173585,4.916748915490199,4.60091197146423,4.9818663496966336,4.324169743245692,4.607821486286595,5.309849200830183,3.984060660246718,4.4553140674693035,4.9273607940498945,4.580664085907446,4.8616725523232365,5.098196351291689,5.705814829233978
100104546_TGI_at,78458,1700064N11Rik,AK018874,AK018874,,MMG00235729,78458,4.5800067570766805,4.198069769155691,4.52578074483756,4.214171443447308,4.458441065244054,4.431897032365586,4.37258998614819,4.146068641488945,4.458421378483355,3.9745384899040612,4.154380678352125,4.127410420602421,4.320592984390696,4.253096757434806
100104547_TGI_at,211484,Tsga10,AK170053,AK170053,,MMG00203036,211484,5.614986579477856,5.520001008090799,5.508089490591502,5.819813773914433,5.7009861741036705,5.938059911964868,5.477787403328606,5.527505155932904,5.020337734211577,6.1304325928645795,6.137105908112973,5.752264222638166,6.32524248339404,6.260307992967651
100104548_TGI_at,22654,Zfp13,NM_011747,NM_011747,,MMG00291350,22654,7.11045720926279,7.055308468861026,6.995003917368206,6.8079138580990834,6.751631086791452,7.174039825463259,7.0372866688475035,6.912915675650017,7.002325597441552,6.855394263479044,7.074023686921517,6.801973434828111,6.800924483751902,6.901342396399443
100104549_TGI_at,NA,,BC089531,BC089531,,MMG00323178,NA,2.6581429173977904,2.559467339799141,2.424169648802638,2.5046712353857394,2.512555596399994,2.3625259963627423,2.309612772454123,2.6796489905021725,2.5034759513433187,2.4204015539452817,2.1956625628559205,2.495874209408385,2.5103290194905723,2.379759569447936
100104550_TGI_at,330433,,AK035835,AK035835,,MMG00235313,330433,3.445766424582924,3.5940468630624056,3.5590879489096934,3.8586474657668286,4.103816524828174,2.813504167174027,3.0118355195054547,2.7069062342315573,2.6245922399164514,2.7925846915416823,2.4458855817203764,2.690618231865162,2.6631624206425277,2.9303210245063167
100104551_TGI_at,20927,Abcc8,BE943915,BE943915,,MMG00242788,20927,6.194319548152588,6.218763734467987,6.048268886602371,5.891873603097691,5.665702585187522,5.817863686649708,5.846235041910474,5.884524661088009,6.119729668832755,5.970209450248115,6.20673307708305,6.041078671782073,5.687830554972263,6.292737584417946
100104554_TGI_at,72649,Tmem209,NM_178625,NM_178625,,MMG00317857,72649,6.090288179509439,6.314585963131545,6.198460757534014,6.144056569630429,6.530841713633955,6.443182266992222,6.198875207393638,6.1477015133156625,6.022567556975239,5.980210425081757,5.385272262974011,5.87748414882637,6.1390191965191505,5.942866339273648
100104555_TGI_at,27418,Mkln1,,non-public,ENSEMBLE: ENSMUST00000102986,MMG00231858,27418,6.1716992264223975,6.201553491408411,6.203338213667223,6.25143506956323,6.339661193401347,5.942127388883496,6.030956197994466,6.089148536285953,6.036215381405256,5.911722736080031,6.378445729427352,6.108158509453676,6.103424202222827,6.234922785912381
100104556_TGI_at,258605,Olfr968,NM_146612,NM_146612,,MMG00260366,258605,2.291633024540117,2.269601731612347,2.57393191180249,2.2402532615845048,2.2866741889836666,2.2818169245012565,2.432718938062967,2.1216785565882526,2.1191569418736322,2.1930462717122206,2.3336813348402212,2.387858795512982,2.20920379679368,2.2774194570650264
100104557_TGI_at,320424,B130011K05Rik,AK044916,AK044916,,MMG00325852,320424,4.173255383020972,4.733994191239498,4.3884926504012665,4.413878369298668,4.24731993497982,4.494978753196641,4.278282179532731,4.5886067104619555,4.5714523193498335,4.289111461373048,4.365804499871982,4.38389779068833,4.453096100572914,4.516172775525088
100104558_TGI_at,28006,D6Wsu116e,AK161181,AK161181,,MMG00231855,28006,7.7028410542737635,7.495049930316533,7.353519142777403,7.60852318820104,7.669264926635697,7.807001933841032,7.528922886065836,7.489744419777975,7.487225853519563,7.201282945652625,6.972848860933947,7.468124663875776,7.42841461299942,7.578960594808293
100104559_TGI_at,13052,Cxadr,NM_001025192,NM_001025192,,MMG00319449,13052,8.232149391934172,8.345275719934357,8.137580882098895,8.412010019097476,8.42944984386915,8.32041653109067,8.339991593782901,8.26213948833707,8.128422811253456,8.579917029569067,8.370521334768574,8.235744289373402,8.342579634027636,8.349037902120875
100104560_TGI_at,13144,Dapk3,NM_007828,NM_007828,,MMG00249510,13144,7.309344470252369,7.204574078541218,7.40705697513803,7.259249885893864,7.240440273403293,7.482414312431193,7.138976206129418,7.143932124535833,7.206833666848703,7.241701969504411,7.284196695050439,7.229837834936137,7.353355934945067,7.2882025817417055
100104561_TGI_at,19765,Ralbp1,AK138197,AK138197,,MMG00290476,19765,8.221428101892068,8.159022621079556,8.256487055807327,8.106950747555704,8.01122781460727,8.311535811147756,8.384655984456346,8.1423281684825,8.141174238576909,7.884715739529993,7.903460119581705,8.120656237125601,8.170466411416413,8.150207286146456
100104562_TGI_at,99382,Abtb2,NM_178890,NM_178890,,MMG00210085,99382,6.744177245051374,6.617977231547489,6.400681372243462,6.656131646386448,6.879880947044581,6.732039858980666,6.799118398304495,6.539520215239971,6.653425518531395,6.84527802191933,6.4240839667524074,6.727463074961716,6.781612818723708,6.683586984965516
100104563_TGI_at,56293,Amac1,NM_019871,NM_019871,,MMG00262635,56293,3.824380910561844,4.214583347815813,3.6966949527971282,4.036942844798256,4.099833799720722,3.729748524309916,3.815862299921402,3.680155544896063,3.9273655352733785,3.983303749294221,3.990773377908435,3.8623720384363307,3.8436522673939137,4.062803859689863
100104564_TGI_at,51796,Srrm1,,non-public,ENSEMBLE: ENSMUST00000084846,MMG00224280,51796,9.141702790711102,9.126016512366597,8.922328991123218,9.176103568878807,9.192397128648564,9.158834594791584,9.229299508710927,9.167103729505612,9.158193606973041,8.677040234794015,8.552242181041775,8.697246652030056,8.555406658626396,8.753835821715585
100104566_TGI_at,545228,,AK135560,AK135560,,MMG00317285,545228,6.902393204592556,6.791086029616173,6.739367484258657,6.8143478987494,7.12369723160878,6.697057909116451,7.0285614171382855,6.709968807687124,6.607519701282633,6.23784666192575,6.300634436087231,6.3749855465499525,6.164410192145605,6.4137666918443115
100104567_TGI_at,225845,Hrasls3,NM_139269,NM_139269,,MMG00298110,225845,3.0292585108385808,3.0423816869770453,3.026605326625877,3.3119825778540286,3.2682696929607715,3.147241564351023,3.0498398388126975,3.0654861471094152,2.9919163366344383,3.0517201164473278,2.905331642978326,3.14733926489221,3.2205930834114285,3.0952493170190243
100104569_TGI_at,22689,Zfp27,NM_011754,NM_011754,,MMG00246452,22689,5.115145636900549,5.069568991277169,4.32397526869577,5.261090718614768,5.413902057344329,4.913526136549737,4.864126701917286,4.841681331010491,4.632512522198793,5.1352229197223975,4.967417644643879,5.019506221202265,5.274731299472939,5.096523309406723
100104570_TGI_at,16648,Kpna3,AK161664,AK161664,,MMG00276522,16648,6.902730844951209,7.006695226562806,7.111399661881304,7.29762980889742,7.338710536377186,7.2416390538915065,7.319954762146303,7.027645071803831,7.185092474481235,7.346846999330764,7.368375499886873,7.051872346495724,7.144113688374623,6.929451346948803
100104571_TGI_at,52490,D18Ertd289e,BG066572,BG066572,,MMG00294147,52490,4.565268145379696,4.514109632587734,4.953325776916839,4.100052546672995,4.177160377780278,3.964601944531925,3.972674275606429,4.239229992331713,4.338367361948462,4.381913202607125,4.564518406828912,4.42690879103922,4.4104021654709165,4.380549377401224
100104572_TGI_at,21372,Tbl1x,NM_020601,NM_020601,,MMG00223367,21372,8.208520186082543,8.215384475807198,8.38422382829805,8.220394290368477,8.283294900673829,8.212995314541086,8.080657130434725,7.980043013828605,8.10702609878487,7.77037185593889,7.943651792069376,8.212507085294478,8.350328392379017,8.376867280001107
100104573_TGI_at,NA,,,non-public,RosettaGeneID: MMG00225493,MMG00225493,NA,4.07615715041218,4.094911647025467,4.391396552110296,4.06517591234923,3.9133298596514243,3.819974672547827,3.960168788351187,4.085883498996025,4.339721757625561,4.14782766837732,4.305277452469347,4.131671790004107,3.8094967640008854,4.151956205094281
100104574_TGI_at,76338,Rab2b,NM_172601,NM_172601,,MMG00275519,76338,6.669532810916247,6.77381175801898,6.792429819483325,6.808817485424408,6.753426702032276,6.813405400370166,6.949372679062688,6.722651814141673,6.706587187290771,6.821754852185739,6.805794164107737,6.780943895126165,6.888603233724669,6.597219778307659
100104575_TGI_at,71064,4933406B15Rik,AK016679,AK016679,,MMG00278829,71064,3.8799801658724538,3.7719067012749488,4.144421682626073,3.8218428470957515,4.401480291798353,3.952631767081969,3.758825489141445,4.3368831957518035,4.133366243104216,3.850729426519742,4.377935817552191,4.0214974944813555,3.7982683027555972,3.948862452407778
100104576_TGI_at,23943,Mbc2,AK152482,AK152482,,MMG00250289,23943,4.733674301399234,4.875381989427358,4.8136734659655245,4.675449001972887,5.148681976824193,5.2846029664107945,4.750965526161833,4.846067013575896,5.057359288546672,4.885105754024878,4.73210635791418,4.73554925465206,5.213946012022534,4.749094419981438
100104577_TGI_at,69339,Ccdc54,NM_027046,NM_027046,,MMG00286784,69339,3.861707286585856,3.495516093616255,3.911921627855748,3.674087726357562,3.769031163184623,3.402681252616129,3.370220089713768,3.6441100817600818,3.758463088647561,3.886355043525156,4.066071964145485,4.066846944638865,3.5135160114796764,3.7389407337103533
100104578_TGI_at,17175,Masp2,NM_010767,NM_010767,,MMG00224716,17175,4.0260032592640576,3.9316925111247722,4.048611112068403,3.9041083220447157,4.001919310515388,4.505586102801847,4.1582966285548615,3.8564080979005357,4.626655232724993,3.6129068212479796,4.0306185858454775,3.5909612413425993,3.7193039338967115,3.6692535865211644
100104579_TGI_at,67698,Tmem157,BC021428,BC021428,,MMG00204072,67698,9.903856244448804,9.800779400739584,9.763756636637739,9.916275990776981,9.944564782982273,9.888458181937754,9.891651121045289,10.095311170652083,9.885543860517128,9.787557511648622,9.883525818629419,9.987957049892932,9.874090258262811,9.903964067974789
100104580_TGI_at,210535,RP23-248K2.4,XM_109910,XM_109910,,MMG00327009,210535,3.9398659618567993,3.8645229405758754,4.0760459544394125,3.774449732560067,3.6597761723259734,3.7171883600595836,3.7377083908585287,4.01753001167684,4.005696401476651,3.5995320394290196,4.3953850385602875,3.8754655448547095,3.4963217291775632,3.722017845040557
100104581_TGI_at,54188,Cpsf4,NM_178576,NM_178576,,MMG00238746,54188,7.374137899870927,7.369888691095433,7.4932430242891455,7.483957621870444,7.364571556873843,7.5374467282795,7.627182196093499,7.472364292278753,7.449622448511009,7.5340078926647625,7.695597184436261,7.42724075996755,7.4195397342092395,7.4645865903798265
100104582_TGI_at,320879,B230217O12Rik,AK043887,AK043887,,MMG00306219,320879,3.1116490009314557,3.03374013932799,3.2307410026269094,3.3648945515357305,3.196843067823915,3.0726374925796613,3.050170806084446,3.268554164033543,3.077482288690641,3.1031283162172256,3.2704242871311426,3.0787635227146453,2.9509722429316407,2.96519323571825
100104583_TGI_at,16558,Kif16b,CO039954,CO039954,,MMG00210981,16558,7.491315993208505,7.383230803476754,7.5228396436737155,7.514168034232486,7.526484371965303,7.496619732302636,7.5582982511977646,7.191118451435238,7.361226194368836,7.429425154328111,7.43496426139008,7.187416411510395,7.531713632050148,7.533541545663572
100104584_TGI_at,242736,4732496O08Rik,NM_172877,NM_172877,,MMG00229449,242736,6.761868989259435,6.7516484917019675,6.7967327148881145,6.791364786599808,6.6739789383459565,6.600955073079621,6.701593412757463,6.5867182137385365,6.640061243054469,6.561475836558565,6.749740735270257,6.72580794639498,6.656646524296912,6.497486228067745
100104585_TGI_at,17349,Mlf1,NM_010801,NM_010801,,MMG00216071,17349,4.018340406964371,4.333115983211156,4.125832914740105,4.208290943071098,4.068008635373994,4.162008573544169,4.0389453196079055,3.956688622627363,4.406366595224027,4.171631181283268,4.226878404196269,4.203091501060536,4.103850087583576,4.265256847995839
100104586_TGI_at,67454,1200009F10Rik,NM_027078,NM_027078,,MMG00249752,67454,6.706139573964258,6.756365507232118,6.764453646122449,7.085497953428905,6.8101371542469735,6.7753429500321385,6.561300166487335,6.324600015047849,6.410529367289486,6.72849469621443,6.408662615654843,6.419725957831053,6.675636712030208,6.384652531173979
100104587_TGI_at,69887,2010100M03Rik,AK008298,AK008298,,MMG00298248,69887,4.250552347788338,4.300519129933232,4.208384595680936,3.950356428300094,3.6854356214113233,3.7163763839121255,4.091530593120616,3.9360725273068176,4.104001110321215,4.157431827004189,4.474825382086335,4.255221231119761,4.216866118181225,4.148551829155484
100104589_TGI_at,72982,Tmem138,NM_028411,NM_028411,,MMG00297976,72982,5.1977356750375305,4.73390744846147,4.6757707756912446,5.081186213631731,5.080371995088895,5.523941397676004,5.282495406261799,5.352087577990227,5.189927322537966,5.051989770130189,4.985664363608952,4.877852202681772,5.315515511944091,5.13553076559331
100104590_TGI_at,56722,Litaf,NM_019980,NM_019980,,MMG00286321,56722,8.586463775264424,8.62430015823801,8.765848312814521,8.655761822065365,8.742405107258886,8.590284258015764,8.750648372931657,8.465588442981161,8.501367486340797,8.488265947756217,8.604028685824137,8.666300707749585,8.608587130363526,8.672012276027921
100104592_TGI_at,75902,4930568A13Rik,AK016245,AK016245,,MMG00239608,75902,2.2168893931496867,2.191025645873275,2.2195867445733164,2.1085579101883543,2.042959454820903,2.5028397582559316,2.297044644599618,2.277895505671178,2.4433149005540353,2.263515224048839,2.1806571075600765,2.343692069179019,2.1548100096887883,2.013533722806423
100104593_TGI_at,NA,,,non-public,RosettaGeneID: MMG00251159,MMG00251159,NA,2.8808226384369253,2.9293744114512874,3.0551435829809357,2.94012915533393,2.8883633500631736,2.796140869809799,2.999043897791573,2.8827799766302937,2.9222549460147946,3.0195062212022656,3.085169680545945,3.1171963291633,2.657914342680376,2.7469576424136477
100104594_TGI_at,210801,Unc5d,NM_153135,NM_153135,,MMG00255514,210801,3.582556003014061,3.611007086364379,3.4043854460878507,3.673646872254548,3.3506811082651065,3.4707711131986727,3.696795087799139,3.6194364879502925,3.78485990151464,3.5672777162331855,3.721602334869777,3.58800098082559,3.5929592768145993,3.3406904395951105
100104595_TGI_at,226971,Plekhb2,AA286106,AA286106,,MMG00200593,226971,10.938034027632334,11.0028811024627,10.933822674684714,11.043872892615742,10.927299453066238,10.953887014028453,10.926291472451439,10.869973242964146,10.856429108123349,11.007287881845057,11.075609240218935,10.980399096562268,10.952199953038363,10.836168259780031
100104596_TGI_at,14225,Fkbp1a,AK019362,AK019362,,MMG00207210,14225,9.947021451590444,10.00682171377405,10.108462382965936,10.02188304154614,9.845212932794487,10.129991566860475,10.10717966705728,10.097786830285298,10.122435631918602,10.055912934421935,10.171229349332725,10.01426322449104,10.081242547164196,9.940630000901749
100104597_TGI_at,360222,Raxos1,AK033044,AK033044,,MMG00379802,360222,4.676256123060293,4.829514718343651,4.52143398040743,4.698190691072362,4.744376407120827,4.458611672584599,4.411500819200615,4.440786132413236,4.562920102702882,4.492513378939679,4.698290722315126,4.808086389079162,4.714718094633042,4.843697486879873
100104598_TGI_at,51878,D4Ertd298e,BG066705,BG066705,,MMG00229523,51878,6.892733443188323,6.780606692534391,6.874073962094204,7.403677598133374,7.535603542694571,7.230865864304288,6.950502241499485,6.564748550956654,6.895227479009745,7.808545941827221,6.760335399282109,7.09290298843072,6.708042352139851,6.655665237240483
100104599_TGI_at,66594,Uqcr,NM_025650,NM_025650,,MMG00250555,66594,11.798257811119319,11.762891709225888,11.869730048504724,11.888645163606888,11.890874860825706,11.914463058008378,11.79996297613799,11.935723304349816,11.837453813812226,11.82604500533188,11.811482389846109,11.83594033352782,11.938787498183004,11.871797531911945
100104600_TGI_at,55990,Fmo2,AF184981,AF184981,,MMG00200501,55990,10.744622209891284,10.502648447849417,10.61812695034312,10.643728325260646,10.477484674767997,10.321966190550306,10.308069239146572,10.351867686667944,10.34554950900889,9.673188212763947,9.855575535569203,10.218565052422917,9.99093444475668,9.88292972595114
100104601_TGI_at,68142,Inoc1,NM_026574,NM_026574,,MMG00211054,68142,7.083180385905695,7.4520187949250625,7.380452406728162,7.318235484057545,7.355408362572306,7.407798850221975,7.446185086063459,7.375460011241143,7.362717096544465,7.438860035977601,7.403675894109183,7.40362136427235,7.2462931155289,7.49422277946277
100104602_TGI_at,57276,Vsig2,NM_020518,NM_020518,,MMG00260329,57276,6.457469531292873,6.380492234757642,6.490140081624623,6.369791001186531,6.048268886602371,5.956210023565013,6.233811384293157,6.321971375089389,6.461607135494295,6.346050932791626,6.385177335257337,6.495122703291583,6.2869365781413595,6.358550988891783
