# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Riboflavin	178.37		6287825
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Simvastatin	178.37		10027656|7745415|9671841
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Smoke	178.37		8751013
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	sodium arsenite	178.37		18715270
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Streptozocin	178.37		15298348|1533192|8483299
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Sulindac	178.37		6093724|6291491|6305373
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Thalidomide	178.37		10918274|11345184|11439380|12445187|12525736|12629253|12644816|14508228|14587053|14654909|14763956|15048060|15128418|15210897|15262695|15693790|15694139|15745722|16373260|16923587|17679676|18087184|18450790|18650177|18720694|19192067|19259673|19681443|20807892|21245421|24928523|2985516|2986670|3003871|3009724|3021179|3023998|3345222|4303800|6093713|6295739|6703734|8751013|906809|9133968
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Thiamine	178.37		16285603|6287825
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Thioctic Acid	178.37		18809400
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Topiramate	178.37		17363756
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Tretinoin	178.37		20233239|21865574
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Vincristine	178.37		10321468|10499201|10741703|10931481|11241435|11305414|1148735|11957264|12116067|12427913|12679647|12710988|12865165|1390351|14637374|1497023|15382281|15781834|1659838|16698718|16797537|172049|17279013|17280922|17659836|17710662|18176183|18270703|182948|1850399|18754106|18837430|19300402|1964745|19815945|19909482|19936661|20216233|20431905|20433602|20830263|20864405|21225912|24374478|2555214|26102012|2995593|29958920|3009012|34939713|4294312|4301062|4309019|4314181|4348690|4356234|6245189|6285279|6303274|6385604|6683953|6937637|7074557|7099798|7511314|7659949|8444217|8771166|8866126|9452187|9698336
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Vitamin E	178.37		10453775|15642899|16622646|16939848|572510|7814959
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Y 27632	178.37		20060419
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Zalcitabine	178.37		10463516|11706061|12403023|1309930|17319957|1849990|18505180|18606552|20032772|20726883|22891239|2558314|7552481|7853984|8094279|8382349|8780079|9030365
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Zidovudine	178.37		10463516|12403023|18505180|20032772|7853984
akt1	Peripheral Nervous System Diseases	MESH:D010523	AKT1	207	Nervous system disease	Zinc	178.37		3341945
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	3,4,5,3',4'-pentachlorobiphenyl	37.35		28973532
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Arsenic	37.35		15371236|16039941|16905509|6392382
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Ascorbic Acid	37.35		20174656
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Cadmium	37.35		15687053
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Cocaine	37.35		11103072|11396501|11694118|12843832|15190411|15297823|16733438|17357385|6742732|9523545
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Dexamethasone	37.35		20174656
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Doxorubicin	37.35		97803
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Enalapril	37.35		20847891
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Heparin	37.35		15464942|3569071
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Homocysteine	37.35		24055814
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Methamphetamine	37.35		165440
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Metoprolol	37.35		6961757
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Nicotine	37.35		19559087
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Nitroprusside	37.35		866660
akt1	Peripheral Vascular Diseases	MESH:D016491	AKT1	207	Cardiovascular disease	Vitamin E	37.35		20174656
akt1	Peritoneal Fibrosis	MESH:D056627	AKT1	207	Digestive system disease|Pathology (process)	epigallocatechin gallate	9.83		22101032
akt1	Peritoneal Fibrosis	MESH:D056627	AKT1	207	Digestive system disease|Pathology (process)	Pyruvaldehyde	9.83		22101032
akt1	Peritoneal Fibrosis	MESH:D056627	AKT1	207	Digestive system disease|Pathology (process)	Troglitazone	9.83		17199790
akt1	Peritoneal Neoplasms	MESH:D010534	AKT1	207	Cancer|Digestive system disease	Asbestos, Crocidolite	3.96		23621518
akt1	Peritoneal Neoplasms	MESH:D010534	AKT1	207	Cancer|Digestive system disease	Asbestos, Serpentine	3.96		23621518
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Asbestos, Crocidolite	33.60		26678224
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Carrageenan	33.60		23872256
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Ciprofloxacin	33.60		7566587|7827199
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Cocaine	33.60		16228819|7945904
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Dexamethasone	33.60		23872256|27568862
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Doxorubicin	33.60		11113713
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Ethanol	33.60		20624996
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Gentamicins	33.60		15877673|7827199
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Isoflurane	33.60		17414419
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Melatonin	33.60		15707874
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Methotrexate	33.60		10576662
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Morphine	33.60		15770054
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	N-Formylmethionine Leucyl-Phenylalanine	33.60		23872256
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	N-(oxo-5,6-dihydrophenanthridin-2-yl)-N,N-dimethylacetamide hydrochloride	33.60		11766996
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Ozone	33.60		16369182
akt1	Peritonitis	MESH:D010538	AKT1	207	Digestive system disease	Resveratrol	33.60		19284563|19346296
akt1	Peroneal Neuropathies	MESH:D020427	AKT1	207	Nervous system disease	Lead	5.51		21439310
akt1	Peroneal Neuropathies	MESH:D020427	AKT1	207	Nervous system disease	Streptozocin	5.51		2868874
akt1	Persian Gulf Syndrome	MESH:D018923	AKT1	207	Occupational disease|Wounds and injuries	Butyric Acid	10.03		29751049
akt1	Persian Gulf Syndrome	MESH:D018923	AKT1	207	Occupational disease|Wounds and injuries	Chlorpyrifos	10.03		21948870|26409647|27058124|29803855
akt1	Persian Gulf Syndrome	MESH:D018923	AKT1	207	Occupational disease|Wounds and injuries	Corticosterone	10.03		29751049|29846716
akt1	Persian Gulf Syndrome	MESH:D018923	AKT1	207	Occupational disease|Wounds and injuries	Permethrin	10.03		25785457|26409647|27058124|27984134|28659758|29751049|29803855|30503814|32832901
akt1	Persistent Fetal Circulation Syndrome	MESH:D010547	AKT1	207	Infant-newborn disease|Respiratory tract disease	Indomethacin	5.94		15008397|7294953|7450523
akt1	Persistent Fetal Circulation Syndrome	MESH:D010547	AKT1	207	Infant-newborn disease|Respiratory tract disease	Nitric Oxide	5.94		11407344
akt1	Persistent Vegetative State	MESH:D018458	AKT1	207	Nervous system disease|Signs and symptoms	Levodopa	7.08		10654305
akt1	Persistent Vegetative State	MESH:D018458	AKT1	207	Nervous system disease|Signs and symptoms	Methotrexate	7.08		17355553
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Amphetamine	45.89		7800667
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Atropine	45.89		145765
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Carbamazepine	45.89		2362393|3182607|6711691
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Chlorpromazine	45.89		6781005|7800667
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Chlorpyrifos	45.89		30823929
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Clozapine	45.89		11927170|7630427|7800667
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Cocaine	45.89		12028941|12062775|1488036|15734270|15817190|15827351|1683859|17604891|18365934|19066856|19170441|20526586|7913451|9588488
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Disulfiram	45.89		1168580
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Dronabinol	45.89		6324245
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Fusaric Acid	45.89		1946713
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Haloperidol	45.89		11124399|7197574|7630427|988593
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Isoproterenol	45.89		1946713
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Lead	45.89		573477
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Levodopa	45.89		1168580
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Methoxychlor	45.89		16307867
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Morphine	45.89		988593
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	N-Methyl-3,4-methylenedioxyamphetamine	45.89		18524499|24114426
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Norepinephrine	45.89		3575346
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Oxidopamine	45.89		2422669|2870724|6324245
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Phenobarbital	45.89		4836373|9169974
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Phenylephrine	45.89		3575346
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Pilocarpine	45.89		573894
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Valproic Acid	45.89		17545954
akt1	Personality Disorders	MESH:D010554	AKT1	207	Mental disorder	Verapamil	45.89		1930612
akt1	Peters anomaly	MESH:C537884	AKT1	207	Congenital abnormality|Eye disease	Warfarin	3.59		4082063
akt1	Pharyngeal Diseases	MESH:D010608	AKT1	207	Ear-nose-throat disease|Mouth disease	Glyphosate	9.06		20695457
akt1	Pharyngeal Diseases	MESH:D010608	AKT1	207	Ear-nose-throat disease|Mouth disease	Haloperidol	9.06		7270747
akt1	Pharyngeal Diseases	MESH:D010608	AKT1	207	Ear-nose-throat disease|Mouth disease	sodium bichromate	9.06		24612858
akt1	Pharyngeal Neoplasms	MESH:D010610	AKT1	207	Cancer|Ear-nose-throat disease|Mouth disease	Benzo(a)pyrene	6.12		21863085
akt1	Pharyngeal Neoplasms	MESH:D010610	AKT1	207	Cancer|Ear-nose-throat disease|Mouth disease	Plant Preparations	6.12		2692003
akt1	Pharyngitis	MESH:D010612	AKT1	207	Ear-nose-throat disease|Mouth disease|Respiratory tract disease	Aspirin	14.92		14671681
akt1	Pharyngitis	MESH:D010612	AKT1	207	Ear-nose-throat disease|Mouth disease|Respiratory tract disease	Citalopram	14.92		12755660
akt1	Pharyngitis	MESH:D010612	AKT1	207	Ear-nose-throat disease|Mouth disease|Respiratory tract disease	Flurbiprofen	14.92		12011823
akt1	Pharyngitis	MESH:D010612	AKT1	207	Ear-nose-throat disease|Mouth disease|Respiratory tract disease	Formaldehyde	14.92		1683282
akt1	Pharyngitis	MESH:D010612	AKT1	207	Ear-nose-throat disease|Mouth disease|Respiratory tract disease	Niacin	14.92		15539964
akt1	Pharyngitis	MESH:D010612	AKT1	207	Ear-nose-throat disease|Mouth disease|Respiratory tract disease	Olanzapine	14.92		9265911
akt1	Pharyngitis	MESH:D010612	AKT1	207	Ear-nose-throat disease|Mouth disease|Respiratory tract disease	Rosuvastatin Calcium	14.92		15539964
akt1	Pheochromocytoma	MESH:D010673	AKT1	207	Cancer	Epinephrine	8.22		2217678|5919361
akt1	Pheochromocytoma	MESH:D010673	AKT1	207	Cancer	Nifedipine	8.22		8228696
akt1	Pheochromocytoma	MESH:D010673	AKT1	207	Cancer	Reserpine	8.22		15837122
akt1	Pheochromocytoma	MESH:D010673	AKT1	207	Cancer	Selegiline	8.22		8094789
akt1	Pheochromocytoma	MESH:D010673	AKT1	207	Cancer	Valproic Acid	8.22		1729766
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Amiodarone	31.04		11794432|18274029|34434487|3665388
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Carboplatin	31.04		7577478
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Ciprofloxacin	31.04		3555062
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Dexamethasone	31.04		12564432
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Docetaxel	31.04		12564432|25634538
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Doxorubicin	31.04		2224762|4795227
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Epirubicin	31.04		19151570|19542717
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Folfox protocol	31.04		19011337
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Gentamicins	31.04		6295339
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Heparin	31.04		10103699|1539524|4338821|6617280|6897887|831472
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Hydrocortisone	31.04		6617280|831472
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Iron-Dextran Complex	31.04		5693231
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Methylprednisolone	31.04		15512986|6282107
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Miconazole	31.04		454066
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Propofol	31.04		16421687|16897255
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Tadalafil	31.04		17501953
akt1	Phlebitis	MESH:D010689	AKT1	207	Cardiovascular disease	Warfarin	31.04		4338821
akt1	Phlebotomus Fever	MESH:D010217	AKT1	207	Viral disease	Ribavirin	4.64		2546248
akt1	Phobic Disorders	MESH:D010698	AKT1	207	Mental disorder	Citalopram	18.26		18208904
akt1	Phobic Disorders	MESH:D010698	AKT1	207	Mental disorder	Clozapine	18.26		10665627
akt1	Phobic Disorders	MESH:D010698	AKT1	207	Mental disorder	Ethanol	18.26		7769598
akt1	Phobic Disorders	MESH:D010698	AKT1	207	Mental disorder	Haloperidol	18.26		6946714
akt1	Phobic Disorders	MESH:D010698	AKT1	207	Mental disorder	Malondialdehyde	18.26		15309392
akt1	Phobic Disorders	MESH:D010698	AKT1	207	Mental disorder	Sertraline	18.26		11156811|17630870
akt1	Phobic Disorders	MESH:D010698	AKT1	207	Mental disorder	Venlafaxine Hydrochloride	18.26		15699296
akt1	Phosphorus Metabolism Disorders	MESH:D010760	AKT1	207	Metabolic disease	Calcitriol	6.64		6688127
akt1	Phosphorus Metabolism Disorders	MESH:D010760	AKT1	207	Metabolic disease	mirdametinib	6.64		21976371
akt1	Photophobia	MESH:D020795	AKT1	207	Eye disease|Nervous system disease|Signs and symptoms	Amiodarone	19.11		4085515|6291368
akt1	Photophobia	MESH:D020795	AKT1	207	Eye disease|Nervous system disease|Signs and symptoms	Aspirin	19.11		15240983
akt1	Photophobia	MESH:D020795	AKT1	207	Eye disease|Nervous system disease|Signs and symptoms	Lithium	19.11		6812690|8811274
akt1	Photophobia	MESH:D020795	AKT1	207	Eye disease|Nervous system disease|Signs and symptoms	Melatonin	19.11		15850501|16168024|60219
akt1	Photophobia	MESH:D020795	AKT1	207	Eye disease|Nervous system disease|Signs and symptoms	Mitomycin	19.11		1454338|9759389
akt1	Photophobia	MESH:D020795	AKT1	207	Eye disease|Nervous system disease|Signs and symptoms	Plant Preparations	19.11		16217079
akt1	Photophobia	MESH:D020795	AKT1	207	Eye disease|Nervous system disease|Signs and symptoms	Propofol	19.11		7586117
akt1	Photophobia	MESH:D020795	AKT1	207	Eye disease|Nervous system disease|Signs and symptoms	Sulindac	19.11		7053720
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	4-hydroxy-2-nonenal	36.82		11550810
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	5-Methoxypsoralen	36.82		19725558
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	Acrolein	36.82		11550810
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	Amiodarone	36.82		16858166|2935440|3303888|3983058|4036210|4085515|6613838|7955506|9855346
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	Amlodipine	36.82		10848769|9217844
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	angelicin	36.82		19725558
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	Atorvastatin	36.82		24593216
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	Carbamazepine	36.82		8610843
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	Chlorpromazine	36.82		32815004|6810714|709472
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	Ciprofloxacin	36.82		7596948
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	Cocaine	36.82		6743055
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	Lapatinib	36.82		32815004
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	Methotrexate	36.82		19326416|5501901|5761810
akt1	Photosensitivity Disorders	MESH:D010787	AKT1	207	Skin disease	Propofol	36.82		6810714
akt1	Phyllodes Tumor	MESH:D003557	AKT1	207	Cancer	Doxorubicin	2.05		17983394
akt1	Pica	MESH:D010842	AKT1	207	Mental disorder|Signs and symptoms	Cisplatin	24.68		17109847|18184757|19710391|20451632
akt1	Pica	MESH:D010842	AKT1	207	Mental disorder|Signs and symptoms	Cyclophosphamide	24.68		17109847|20451632
akt1	Pica	MESH:D010842	AKT1	207	Mental disorder|Signs and symptoms	Dactinomycin	24.68		17109847
akt1	Pica	MESH:D010842	AKT1	207	Mental disorder|Signs and symptoms	Fluorouracil	24.68		17109847
akt1	Pica	MESH:D010842	AKT1	207	Mental disorder|Signs and symptoms	Naloxone	24.68		21875950
akt1	Pica	MESH:D010842	AKT1	207	Mental disorder|Signs and symptoms	Plant Preparations	24.68		17976269
akt1	Pica	MESH:D010842	AKT1	207	Mental disorder|Signs and symptoms	Ritonavir	24.68		17976269
akt1	Pica	MESH:D010842	AKT1	207	Mental disorder|Signs and symptoms	Rolipram	24.68		26876616
akt1	Pica	MESH:D010842	AKT1	207	Mental disorder|Signs and symptoms	Vincristine	24.68		17109847
akt1	Picornaviridae Infections	MESH:D010850	AKT1	207	Viral disease	Sirolimus	3.53		8971030
akt1	Pigmentation Disorders	MESH:D010859	AKT1	207	Pathology (process)|Skin disease	Amiodarone	12.49		16461825
akt1	Pigmentation Disorders	MESH:D010859	AKT1	207	Pathology (process)|Skin disease	bisphenol A	12.49		19218331|21269433
akt1	Pigmentation Disorders	MESH:D010859	AKT1	207	Pathology (process)|Skin disease	hydroquinone	12.49		28095579
akt1	Pigmentation Disorders	MESH:D010859	AKT1	207	Pathology (process)|Skin disease	Tetrachlorodibenzodioxin	12.49		22403156
akt1	Pigmentation Disorders	MESH:D010859	AKT1	207	Pathology (process)|Skin disease	Triiodothyronine	12.49		29458080
akt1	Pigmentation Disorders	MESH:D010859	AKT1	207	Pathology (process)|Skin disease	Vitamin A	12.49		19648781|19852122
akt1	Pituitary Apoplexy	MESH:D010899	AKT1	207	Cardiovascular disease|Endocrine system disease|Nervous system disease	Chlorpromazine	10.87		718334
akt1	Pituitary Apoplexy	MESH:D010899	AKT1	207	Cardiovascular disease|Endocrine system disease|Nervous system disease	Dexamethasone	10.87		12699433|12699434
akt1	Pituitary Apoplexy	MESH:D010899	AKT1	207	Cardiovascular disease|Endocrine system disease|Nervous system disease	Heparin	10.87		11958251|15251667|9365341
akt1	Pituitary Apoplexy	MESH:D010899	AKT1	207	Cardiovascular disease|Endocrine system disease|Nervous system disease	Leuprolide	10.87		12507807|16832587|19842040|8706284|9413812
akt1	Pituitary Diseases	MESH:D010900	AKT1	207	Endocrine system disease|Nervous system disease	bisphenol A	30.17		19479018
akt1	Pituitary Diseases	MESH:D010900	AKT1	207	Endocrine system disease|Nervous system disease	Dexamethasone	30.17		9253312
akt1	Pituitary Diseases	MESH:D010900	AKT1	207	Endocrine system disease|Nervous system disease	Diethylstilbestrol	30.17		14722030|3607779
akt1	Pituitary Diseases	MESH:D010900	AKT1	207	Endocrine system disease|Nervous system disease	Fructose	30.17		34656705
akt1	Pituitary Diseases	MESH:D010900	AKT1	207	Endocrine system disease|Nervous system disease	Iron	30.17		16604332
akt1	Pituitary Diseases	MESH:D010900	AKT1	207	Endocrine system disease|Nervous system disease	Leuprolide	30.17		12403969
akt1	Pituitary Diseases	MESH:D010900	AKT1	207	Endocrine system disease|Nervous system disease	Mifepristone	30.17		2159045
akt1	Pituitary Diseases	MESH:D010900	AKT1	207	Endocrine system disease|Nervous system disease	N-vinyl-2-pyrrolidinone	30.17		22343116
akt1	Pituitary Diseases	MESH:D010900	AKT1	207	Endocrine system disease|Nervous system disease	Ribavirin	30.17		16702862
akt1	Pituitary Diseases	MESH:D010900	AKT1	207	Endocrine system disease|Nervous system disease	Streptozocin	30.17		34656705
akt1	Pituitary Neoplasms	MESH:D010911	AKT1	207	Cancer|Endocrine system disease|Nervous system disease	Caffeine	16.48		6623345
akt1	Pituitary Neoplasms	MESH:D010911	AKT1	207	Cancer|Endocrine system disease|Nervous system disease	Diethylstilbestrol	16.48		11685661|15687265|16977796|17235567|3104256|3208992|3625096|6156259|6573538|6584670|6888657|7342713|8443792|8755612|9111216
akt1	Pituitary Neoplasms	MESH:D010911	AKT1	207	Cancer|Endocrine system disease|Nervous system disease	Estradiol	16.48		10569801|12897383|1411134|1534540|170818|17283240|1740019|2082122|2403391|28616971|2924731|3104256|3613869|3991064|6477585|6588219|6675538|6697959|6743839|7670571|9214597
akt1	Pituitary Neoplasms	MESH:D010911	AKT1	207	Cancer|Endocrine system disease|Nervous system disease	Estrone	16.48		6540183
akt1	Pituitary Neoplasms	MESH:D010911	AKT1	207	Cancer|Endocrine system disease|Nervous system disease	Resveratrol	16.48		24092990
akt1	Pituitary Neoplasms	MESH:D010911	AKT1	207	Cancer|Endocrine system disease|Nervous system disease	Tamoxifen	16.48		8402624
akt1	Pituitary Neoplasms	MESH:D010911	AKT1	207	Cancer|Endocrine system disease|Nervous system disease	Temozolomide	16.48		20045804
akt1	Pituitary Neoplasms	MESH:D010911	AKT1	207	Cancer|Endocrine system disease|Nervous system disease	Valproic Acid	16.48		1729766
akt1	Pityriasis Rubra Pilaris	MESH:D010916	AKT1	207	Skin disease	Methotrexate	2.88		5501901
akt1	Placenta Accreta	MESH:D010921	AKT1	207	Pregnancy complication	Cocaine	3.60		18622325
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	9,10-Dimethyl-1,2-benzanthracene	48.76		23656968
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Benzo(a)pyrene	48.76		23656968
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	bisphenol A	48.76		29129240|37691111
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Cadmium Chloride	48.76		27417525
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Caffeine	48.76		5041373
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Cocaine	48.76		10786976|9610997
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	cyfluthrin	48.76		36548566
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Dronabinol	48.76		28578322
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Emodin	48.76		22609528
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Folic Acid	48.76		29129240
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Lipopolysaccharides	48.76		25673501
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Nifedipine	48.76		17139407
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Particulate Matter	48.76		33603097
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Tetrachlorodibenzodioxin	48.76		21093581
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	tributyltin	48.76		33720505
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Tunicamycin	48.76		24370435
akt1	Placenta Diseases	MESH:D010922	AKT1	207	Pregnancy complication	Vehicle Emissions	48.76		16007645
akt1	Placental Insufficiency	MESH:D010927	AKT1	207	Pregnancy complication	bisphenol A	11.49		31726260|36841186
akt1	Placental Insufficiency	MESH:D010927	AKT1	207	Pregnancy complication	Dronabinol	11.49		31953475
akt1	Placental Insufficiency	MESH:D010927	AKT1	207	Pregnancy complication	sodium arsenite	11.49		17569693
akt1	Plague	MESH:D010930	AKT1	207	Bacterial infection or mycosis	Ciprofloxacin	3.79		28223382
akt1	Plant Poisoning	MESH:D010939	AKT1	207		abrine	9.12		22595364
akt1	Plant Poisoning	MESH:D010939	AKT1	207		Drugs, Chinese Herbal	9.12		15665747
akt1	Plant Poisoning	MESH:D010939	AKT1	207		Plant Preparations	9.12		11109424
akt1	Plaque, Amyloid	MESH:D058225	AKT1	207	Pathology (anatomical condition)	Cannabidiol	13.97		33096116
akt1	Plaque, Amyloid	MESH:D058225	AKT1	207	Pathology (anatomical condition)	Coconut Oil	13.97		29729307
akt1	Plaque, Amyloid	MESH:D058225	AKT1	207	Pathology (anatomical condition)	Dietary Fats	13.97		29729307
akt1	Plaque, Amyloid	MESH:D058225	AKT1	207	Pathology (anatomical condition)	lead acetate	13.97		29908845
akt1	Plaque, Amyloid	MESH:D058225	AKT1	207	Pathology (anatomical condition)	Manganese	13.97		18284614|20188756
